"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"818",818,"Petrale Sole",0.468,0.354,26.8605023299446,0.64,"CSTbjuv.a CSTegg1 DDbjuv.b",NA,NA,NA
"819",819,"Petrale Sole",0.474,0.2081,31.1343847360374,0.6,"CSTbjuv.b CSTegg1 DDbjuv.b",NA,NA,NA
"820",820,"Petrale Sole",0.557,0.157,32.6533911039475,0.64,"CSTegg2 CSTlarv DDbjuv.b",NA,NA,NA
"821",821,"Petrale Sole",0.544,0.2059,31.0074841676264,0.68,"CSTegg2 CSTpjuv DDbjuv.b",NA,NA,NA
"822",822,"Petrale Sole",0.548,0.3472,27.5590354984273,0.64,"CSTbjuv.a CSTegg2 DDbjuv.b",NA,NA,NA
"823",823,"Petrale Sole",0.573,0.1918,32.0658509688727,0.56,"CSTbjuv.b CSTegg2 DDbjuv.b",NA,NA,NA
"824",824,"Petrale Sole",0.464,0.304,28.6548001051616,0.68,"CSTbjuv.a CSTlarv DDbjuv.b",NA,NA,NA
"825",825,"Petrale Sole",0.466,0.2704,29.261146345076,0.68,"CSTbjuv.b CSTlarv DDbjuv.b",NA,NA,NA
"826",826,"Petrale Sole",0.47,0.3266,27.7563755754765,0.72,"CSTbjuv.a CSTpjuv DDbjuv.b",NA,NA,NA
"827",827,"Petrale Sole",0.464,0.3093,27.6874147838958,0.72,"CSTbjuv.b CSTpjuv DDbjuv.b",NA,NA,NA
"828",828,"Petrale Sole",0.459,0.3395,27.3727874024133,0.76,"CSTbjuv.a CSTbjuv.b DDbjuv.b",NA,NA,NA
"829",829,"Petrale Sole",0.514,0.3075,29.1792303099486,0.56,"LSTegg1 LSTlarv MLDegg",NA,NA,NA
"830",830,"Petrale Sole",0.546,0.2428,31.4711543419902,0.56,"LSTegg1 LSTpjuv MLDegg",NA,NA,NA
"831",831,"Petrale Sole",0.485,0.15,32.8026166737922,0.64,"LSTbjuv.a LSTegg1 MLDegg",NA,NA,NA
"832",832,"Petrale Sole",0.488,0.1532,32.7626525490506,0.64,"LSTbjuv.b LSTegg1 MLDegg",NA,NA,NA
"833",833,"Petrale Sole",0.49,0.415,24.7119503774638,0.6,"CSTegg1 LSTegg1 MLDegg",NA,NA,NA
"834",834,"Petrale Sole",0.469,0.242,30.282400541996,0.68,"CSTlarv LSTegg1 MLDegg",NA,NA,NA
"835",835,"Petrale Sole",0.444,0.2719,28.5346774165311,0.76,"CSTpjuv LSTegg1 MLDegg",NA,NA,NA
"836",836,"Petrale Sole",0.436,0.3829,25.6780482392912,0.76,"CSTbjuv.a LSTegg1 MLDegg",NA,NA,NA
"837",837,"Petrale Sole",0.468,0.2319,30.2274533943769,0.64,"CSTbjuv.b LSTegg1 MLDegg",NA,NA,NA
"838",838,"Petrale Sole",0.52,0.3174,29.0738235390162,0.52,"LSTegg2 LSTlarv MLDegg",NA,NA,NA
"839",839,"Petrale Sole",0.53,0.2571,31.1934969371507,0.56,"LSTegg2 LSTpjuv MLDegg",NA,NA,NA
"840",840,"Petrale Sole",0.48,0.159,32.6443143125651,0.68,"LSTbjuv.a LSTegg2 MLDegg",NA,NA,NA
"841",841,"Petrale Sole",0.48,0.1649,32.427105149481,0.64,"LSTbjuv.b LSTegg2 MLDegg",NA,NA,NA
"842",842,"Petrale Sole",0.468,0.4155,24.7284660241323,0.68,"CSTegg1 LSTegg2 MLDegg",NA,NA,NA
"843",843,"Petrale Sole",0.486,0.2346,30.7860613535506,0.68,"CSTlarv LSTegg2 MLDegg",NA,NA,NA
"844",844,"Petrale Sole",0.467,0.2686,29.2286600573782,0.72,"CSTpjuv LSTegg2 MLDegg",NA,NA,NA
"845",845,"Petrale Sole",0.452,0.3722,26.2341478504123,0.72,"CSTbjuv.a LSTegg2 MLDegg",NA,NA,NA
"846",846,"Petrale Sole",0.466,0.2436,30.2031057507436,0.64,"CSTbjuv.b LSTegg2 MLDegg",NA,NA,NA
"847",847,"Petrale Sole",0.533,0.2988,30.1200924311799,0.52,"LSTbjuv.a LSTlarv MLDegg",NA,NA,NA
"848",848,"Petrale Sole",0.528,0.2926,30.185619837968,0.56,"LSTbjuv.b LSTlarv MLDegg",NA,NA,NA
"849",849,"Petrale Sole",0.532,0.4635,24.0978301382058,0.6,"CSTegg1 LSTlarv MLDegg",NA,NA,NA
"850",850,"Petrale Sole",0.531,0.3382,28.6961978106345,0.52,"CSTlarv LSTlarv MLDegg",NA,NA,NA
"851",851,"Petrale Sole",0.526,0.3493,28.0574289800373,0.6,"CSTpjuv LSTlarv MLDegg",NA,NA,NA
"852",852,"Petrale Sole",0.493,0.404,25.7417579326225,0.68,"CSTbjuv.a LSTlarv MLDegg",NA,NA,NA
"853",853,"Petrale Sole",0.519,0.3147,29.45181953583,0.56,"CSTbjuv.b LSTlarv MLDegg",NA,NA,NA
"854",854,"Petrale Sole",0.543,0.2311,32.4039095839899,0.48,"LSTbjuv.a LSTpjuv MLDegg",NA,NA,NA
"855",855,"Petrale Sole",0.539,0.2231,32.5478941846101,0.48,"LSTbjuv.b LSTpjuv MLDegg",NA,NA,NA
"856",856,"Petrale Sole",0.567,0.4325,25.5014848163211,0.64,"CSTegg1 LSTpjuv MLDegg",NA,NA,NA
"857",857,"Petrale Sole",0.535,0.2745,30.84652459921,0.6,"CSTlarv LSTpjuv MLDegg",NA,NA,NA
"858",858,"Petrale Sole",0.525,0.2823,30.2115932468144,0.68,"CSTpjuv LSTpjuv MLDegg",NA,NA,NA
"859",859,"Petrale Sole",0.463,0.373,26.2963890402863,0.68,"CSTbjuv.a LSTpjuv MLDegg",NA,NA,NA
"860",860,"Petrale Sole",0.535,0.2548,31.5252558280537,0.48,"CSTbjuv.b LSTpjuv MLDegg",NA,NA,NA
"861",861,"Petrale Sole",0.504,0.3194,28.5395378982192,0.64,"CSTegg1 LSTbjuv.a MLDegg",NA,NA,NA
"862",862,"Petrale Sole",0.475,0.2002,32.1355643644615,0.72,"CSTlarv LSTbjuv.a MLDegg",NA,NA,NA
"863",863,"Petrale Sole",0.465,0.229,31.0053377711297,0.72,"CSTpjuv LSTbjuv.a MLDegg",NA,NA,NA
"864",864,"Petrale Sole",0.434,0.3741,26.2102369183177,0.72,"CSTbjuv.a LSTbjuv.a MLDegg",NA,NA,NA
"865",865,"Petrale Sole",0.5,0.1789,32.8329106180335,0.68,"CSTbjuv.b LSTbjuv.a MLDegg",NA,NA,NA
"866",866,"Petrale Sole",0.515,0.3147,28.6929232863562,0.64,"CSTegg1 LSTbjuv.b MLDegg",NA,NA,NA
"867",867,"Petrale Sole",0.473,0.2136,31.644484344604,0.68,"CSTlarv LSTbjuv.b MLDegg",NA,NA,NA
"868",868,"Petrale Sole",0.46,0.2426,30.4095774098455,0.72,"CSTpjuv LSTbjuv.b MLDegg",NA,NA,NA
"869",869,"Petrale Sole",0.436,0.4394,24.2019838900887,0.84,"CSTbjuv.a LSTbjuv.b MLDegg",NA,NA,NA
"870",870,"Petrale Sole",0.508,0.1973,32.6827271933459,0.68,"CSTbjuv.b LSTbjuv.b MLDegg",NA,NA,NA
"871",871,"Petrale Sole",0.5,0.3711,26.5772224040782,0.68,"CSTegg1 CSTlarv MLDegg",NA,NA,NA
"872",872,"Petrale Sole",0.49,0.4066,25.0980850340203,0.64,"CSTegg1 CSTpjuv MLDegg",NA,NA,NA
"873",873,"Petrale Sole",0.48,0.4685,22.3819922772493,0.72,"CSTbjuv.a CSTegg1 MLDegg",NA,NA,NA
"874",874,"Petrale Sole",0.518,0.3165,28.6189764129833,0.6,"CSTbjuv.b CSTegg1 MLDegg",NA,NA,NA
"875",875,"Petrale Sole",0.434,0.3728,26.2979866519746,0.64,"CSTbjuv.a CSTlarv MLDegg",NA,NA,NA
"876",876,"Petrale Sole",0.473,0.2976,29.0114950529905,0.72,"CSTbjuv.b CSTlarv MLDegg",NA,NA,NA
"877",877,"Petrale Sole",0.432,0.3794,25.9834395707272,0.72,"CSTbjuv.a CSTpjuv MLDegg",NA,NA,NA
"878",878,"Petrale Sole",0.464,0.3114,28.2885336556079,0.72,"CSTbjuv.b CSTpjuv MLDegg",NA,NA,NA
"879",879,"Petrale Sole",0.429,0.3903,25.600414179494,0.68,"CSTbjuv.a CSTbjuv.b MLDegg",NA,NA,NA
"880",880,"Petrale Sole",0.462,0.3006,29.2178000725737,0.64,"LSTbjuv.a LSTegg1 LSTlarv",NA,NA,NA
"881",881,"Petrale Sole",0.454,0.303,29.1262436264891,0.68,"LSTbjuv.b LSTegg1 LSTlarv",NA,NA,NA
"882",882,"Petrale Sole",0.413,0.4078,25.0618927591746,0.64,"CSTegg1 LSTegg1 LSTlarv",NA,NA,NA
"883",883,"Petrale Sole",0.463,0.3503,27.3693893499394,0.6,"CSTlarv LSTegg1 LSTlarv",NA,NA,NA
"884",884,"Petrale Sole",0.459,0.3832,26.0155099403084,0.72,"CSTpjuv LSTegg1 LSTlarv",NA,NA,NA
"885",885,"Petrale Sole",0.464,0.3902,26.3546835933728,0.76,"CSTbjuv.a LSTegg1 LSTlarv",NA,NA,NA
"886",886,"Petrale Sole",0.429,0.3539,27.2147398244342,0.68,"CSTbjuv.b LSTegg1 LSTlarv",NA,NA,NA
"887",887,"Petrale Sole",0.502,0.2051,32.2441939332429,0.6,"LSTbjuv.a LSTegg1 LSTpjuv",NA,NA,NA
"888",888,"Petrale Sole",0.494,0.2083,32.1386304552212,0.6,"LSTbjuv.b LSTegg1 LSTpjuv",NA,NA,NA
"889",889,"Petrale Sole",0.436,0.3487,27.3344936081138,0.56,"CSTegg1 LSTegg1 LSTpjuv",NA,NA,NA
"890",890,"Petrale Sole",0.495,0.2657,30.243718764437,0.64,"CSTlarv LSTegg1 LSTpjuv",NA,NA,NA
"891",891,"Petrale Sole",0.481,0.3029,28.7867635606899,0.72,"CSTpjuv LSTegg1 LSTpjuv",NA,NA,NA
"892",892,"Petrale Sole",0.489,0.284,29.4839655439283,0.8,"CSTbjuv.a LSTegg1 LSTpjuv",NA,NA,NA
"893",893,"Petrale Sole",0.465,0.2758,29.9216191245922,0.72,"CSTbjuv.b LSTegg1 LSTpjuv",NA,NA,NA
"894",894,"Petrale Sole",0.446,0.1894,31.177972215926,0.52,"CSTegg1 LSTbjuv.a LSTegg1",NA,NA,NA
"895",895,"Petrale Sole",0.449,0.1304,32.9353003219844,0.72,"CSTlarv LSTbjuv.a LSTegg1",NA,NA,NA
"896",896,"Petrale Sole",0.432,0.218,30.2807144505015,0.8,"CSTpjuv LSTbjuv.a LSTegg1",NA,NA,NA
"897",897,"Petrale Sole",0.464,0.1799,31.4695969585118,0.72,"CSTbjuv.a LSTbjuv.a LSTegg1",NA,NA,NA
"898",898,"Petrale Sole",0.496,0.1489,32.9805052724805,0.6,"CSTbjuv.b LSTbjuv.a LSTegg1",NA,NA,NA
"899",899,"Petrale Sole",0.456,0.1918,31.1037899950162,0.48,"CSTegg1 LSTbjuv.b LSTegg1",NA,NA,NA
"900",900,"Petrale Sole",0.448,0.1491,32.3894539296672,0.72,"CSTlarv LSTbjuv.b LSTegg1",NA,NA,NA
"901",901,"Petrale Sole",0.429,0.2397,29.5773199457089,0.8,"CSTpjuv LSTbjuv.b LSTegg1",NA,NA,NA
"902",902,"Petrale Sole",0.452,0.2861,29.2797738587527,0.76,"CSTbjuv.a LSTbjuv.b LSTegg1",NA,NA,NA
"903",903,"Petrale Sole",0.501,0.1937,32.1791810295252,0.56,"CSTbjuv.b LSTbjuv.b LSTegg1",NA,NA,NA
"904",904,"Petrale Sole",0.432,0.2641,28.7620961320867,0.6,"CSTegg1 CSTlarv LSTegg1",NA,NA,NA
"905",905,"Petrale Sole",0.409,0.3754,24.6600735440425,0.72,"CSTegg1 CSTpjuv LSTegg1",NA,NA,NA
"906",906,"Petrale Sole",0.445,0.2568,29.0077154009084,0.6,"CSTbjuv.a CSTegg1 LSTegg1",NA,NA,NA
"907",907,"Petrale Sole",0.441,0.2261,30.0209806662066,0.52,"CSTbjuv.b CSTegg1 LSTegg1",NA,NA,NA
"908",908,"Petrale Sole",0.452,0.1868,31.2582432646527,0.72,"CSTbjuv.a CSTlarv LSTegg1",NA,NA,NA
"909",909,"Petrale Sole",0.432,0.3166,26.9114407168357,0.8,"CSTbjuv.b CSTlarv LSTegg1",NA,NA,NA
"910",910,"Petrale Sole",0.438,0.2435,29.4496814824996,0.84,"CSTbjuv.a CSTpjuv LSTegg1",NA,NA,NA
"911",911,"Petrale Sole",0.416,0.3932,24.1517088261925,0.84,"CSTbjuv.b CSTpjuv LSTegg1",NA,NA,NA
"912",912,"Petrale Sole",0.446,0.2219,30.1563602044938,0.76,"CSTbjuv.a CSTbjuv.b LSTegg1",NA,NA,NA
"913",913,"Petrale Sole",0.463,0.2957,29.3418822415496,0.72,"LSTbjuv.a LSTegg2 LSTlarv",NA,NA,NA
"914",914,"Petrale Sole",0.451,0.3035,29.0611049177614,0.72,"LSTbjuv.b LSTegg2 LSTlarv",NA,NA,NA
"915",915,"Petrale Sole",0.422,0.3651,26.7035612573733,0.64,"CSTegg1 LSTegg2 LSTlarv",NA,NA,NA
"916",916,"Petrale Sole",0.491,0.3286,28.1315944007134,0.64,"CSTlarv LSTegg2 LSTlarv",NA,NA,NA
"917",917,"Petrale Sole",0.478,0.3625,26.7553469374142,0.68,"CSTpjuv LSTegg2 LSTlarv",NA,NA,NA
"918",918,"Petrale Sole",0.474,0.3709,26.965731606657,0.72,"CSTbjuv.a LSTegg2 LSTlarv",NA,NA,NA
"919",919,"Petrale Sole",0.424,0.3432,27.5433952124053,0.64,"CSTbjuv.b LSTegg2 LSTlarv",NA,NA,NA
"920",920,"Petrale Sole",0.49,0.221,31.677808211488,0.56,"LSTbjuv.a LSTegg2 LSTpjuv",NA,NA,NA
"921",921,"Petrale Sole",0.482,0.23,31.3920417714493,0.64,"LSTbjuv.b LSTegg2 LSTpjuv",NA,NA,NA
"922",922,"Petrale Sole",0.438,0.3263,28.0580764950371,0.64,"CSTegg1 LSTegg2 LSTpjuv",NA,NA,NA
"923",923,"Petrale Sole",0.506,0.2618,30.302117675545,0.6,"CSTlarv LSTegg2 LSTpjuv",NA,NA,NA
"924",924,"Petrale Sole",0.494,0.2989,28.8144953904667,0.72,"CSTpjuv LSTegg2 LSTpjuv",NA,NA,NA
"925",925,"Petrale Sole",0.498,0.2818,29.517037639955,0.76,"CSTbjuv.a LSTegg2 LSTpjuv",NA,NA,NA
"926",926,"Petrale Sole",0.445,0.2944,29.1889172761851,0.64,"CSTbjuv.b LSTegg2 LSTpjuv",NA,NA,NA
"927",927,"Petrale Sole",0.429,0.2331,29.7927271393358,0.64,"CSTegg1 LSTbjuv.a LSTegg2",NA,NA,NA
"928",928,"Petrale Sole",0.469,0.1895,31.6619132808059,0.72,"CSTlarv LSTbjuv.a LSTegg2",NA,NA,NA
"929",929,"Petrale Sole",0.448,0.2702,29.0046040424275,0.8,"CSTpjuv LSTbjuv.a LSTegg2",NA,NA,NA
"930",930,"Petrale Sole",0.473,0.1974,30.9307777142708,0.76,"CSTbjuv.a LSTbjuv.a LSTegg2",NA,NA,NA
"931",931,"Petrale Sole",0.47,0.176,31.7050811614719,0.6,"CSTbjuv.b LSTbjuv.a LSTegg2",NA,NA,NA
"932",932,"Petrale Sole",0.436,0.244,29.436228881142,0.6,"CSTegg1 LSTbjuv.b LSTegg2",NA,NA,NA
"933",933,"Petrale Sole",0.461,0.2485,30.2512798422496,0.72,"CSTlarv LSTbjuv.b LSTegg2",NA,NA,NA
"934",934,"Petrale Sole",0.436,0.3274,27.4001873377421,0.8,"CSTpjuv LSTbjuv.b LSTegg2",NA,NA,NA
"935",935,"Petrale Sole",0.462,0.2791,29.2790329975636,0.72,"CSTbjuv.a LSTbjuv.b LSTegg2",NA,NA,NA
"936",936,"Petrale Sole",0.464,0.2304,30.9006148472443,0.6,"CSTbjuv.b LSTbjuv.b LSTegg2",NA,NA,NA
"937",937,"Petrale Sole",0.438,0.2614,28.8509468192216,0.64,"CSTegg1 CSTlarv LSTegg2",NA,NA,NA
"938",938,"Petrale Sole",0.421,0.3559,25.429222600904,0.64,"CSTegg1 CSTpjuv LSTegg2",NA,NA,NA
"939",939,"Petrale Sole",0.454,0.263,28.79949822272,0.68,"CSTbjuv.a CSTegg1 LSTegg2",NA,NA,NA
"940",940,"Petrale Sole",0.421,0.2599,28.9017002879952,0.64,"CSTbjuv.b CSTegg1 LSTegg2",NA,NA,NA
"941",941,"Petrale Sole",0.483,0.1957,30.9829218919073,0.68,"CSTbjuv.a CSTlarv LSTegg2",NA,NA,NA
"942",942,"Petrale Sole",0.409,0.4385,23.4413394577514,0.76,"CSTbjuv.b CSTlarv LSTegg2",NA,NA,NA
"943",943,"Petrale Sole",0.475,0.2527,29.1869443691476,0.76,"CSTbjuv.a CSTpjuv LSTegg2",NA,NA,NA
"944",944,"Petrale Sole",0.403,0.463,22.0417864658875,0.84,"CSTbjuv.b CSTpjuv LSTegg2",NA,NA,NA
"945",945,"Petrale Sole",0.457,0.2444,29.4227958562491,0.76,"CSTbjuv.a CSTbjuv.b LSTegg2",NA,NA,NA
"946",946,"Petrale Sole",0.458,0.2532,30.7251839066402,0.72,"CSTegg1 LSTbjuv.a LSTlarv",NA,NA,NA
"947",947,"Petrale Sole",0.565,0.2588,30.8569404406889,0.56,"CSTegg2 LSTbjuv.a LSTlarv",NA,NA,NA
"948",948,"Petrale Sole",0.473,0.2668,30.2758642349076,0.6,"CSTlarv LSTbjuv.a LSTlarv",NA,NA,NA
"949",949,"Petrale Sole",0.479,0.292,29.3097232910517,0.68,"CSTpjuv LSTbjuv.a LSTlarv",NA,NA,NA
"950",950,"Petrale Sole",0.477,0.3471,27.5400967219191,0.68,"CSTbjuv.a LSTbjuv.a LSTlarv",NA,NA,NA
"951",951,"Petrale Sole",0.478,0.2467,30.9531237106725,0.64,"CSTbjuv.b LSTbjuv.a LSTlarv",NA,NA,NA
"952",952,"Petrale Sole",0.467,0.28,30.2219095357992,0.68,"CSTegg1 LSTbjuv.b LSTlarv",NA,NA,NA
"953",953,"Petrale Sole",0.565,0.266,30.6609941865838,0.56,"CSTegg2 LSTbjuv.b LSTlarv",NA,NA,NA
"954",954,"Petrale Sole",0.462,0.2866,29.565656500078,0.64,"CSTlarv LSTbjuv.b LSTlarv",NA,NA,NA
"955",955,"Petrale Sole",0.464,0.3118,28.5523111369526,0.64,"CSTpjuv LSTbjuv.b LSTlarv",NA,NA,NA
"956",956,"Petrale Sole",0.426,0.456,24.2820238585922,0.76,"CSTbjuv.a LSTbjuv.b LSTlarv",NA,NA,NA
"957",957,"Petrale Sole",0.482,0.3019,29.9695183596628,0.56,"CSTbjuv.b LSTbjuv.b LSTlarv",NA,NA,NA
"958",958,"Petrale Sole",0.463,0.2877,29.5183493864364,0.6,"CSTegg1 CSTlarv LSTlarv",NA,NA,NA
"959",959,"Petrale Sole",0.459,0.318,28.3141929687778,0.72,"CSTegg1 CSTpjuv LSTlarv",NA,NA,NA
"960",960,"Petrale Sole",0.476,0.3843,26.6574376793467,0.56,"CSTbjuv.a CSTegg1 LSTlarv",NA,NA,NA
"961",961,"Petrale Sole",0.453,0.2616,30.4204756304477,0.68,"CSTbjuv.b CSTegg1 LSTlarv",NA,NA,NA
"962",962,"Petrale Sole",0.548,0.2919,29.4812056318492,0.56,"CSTegg2 CSTlarv LSTlarv",NA,NA,NA
"963",963,"Petrale Sole",0.549,0.32,28.4080239930768,0.6,"CSTegg2 CSTpjuv LSTlarv",NA,NA,NA
"964",964,"Petrale Sole",0.55,0.3628,27.3932786751276,0.6,"CSTbjuv.a CSTegg2 LSTlarv",NA,NA,NA
"965",965,"Petrale Sole",0.547,0.3024,29.5361578181337,0.6,"CSTbjuv.b CSTegg2 LSTlarv",NA,NA,NA
"966",966,"Petrale Sole",0.469,0.3473,27.6400735583037,0.64,"CSTbjuv.a CSTlarv LSTlarv",NA,NA,NA
"967",967,"Petrale Sole",0.453,0.3168,28.3807636046578,0.68,"CSTbjuv.b CSTlarv LSTlarv",NA,NA,NA
"968",968,"Petrale Sole",0.47,0.3507,27.1481619997819,0.76,"CSTbjuv.a CSTpjuv LSTlarv",NA,NA,NA
"969",969,"Petrale Sole",0.457,0.3353,27.5581645188879,0.72,"CSTbjuv.b CSTpjuv LSTlarv",NA,NA,NA
"970",970,"Petrale Sole",0.461,0.349,27.2190694227383,0.68,"CSTbjuv.a CSTbjuv.b LSTlarv",NA,NA,NA
"971",971,"Petrale Sole",0.485,0.181,32.8107202410639,0.68,"CSTegg1 LSTbjuv.a LSTpjuv",NA,NA,NA
"972",972,"Petrale Sole",0.607,0.1745,33.5392172609463,0.52,"CSTegg2 LSTbjuv.a LSTpjuv",NA,NA,NA
"973",973,"Petrale Sole",0.491,0.1842,32.6677329635541,0.64,"CSTlarv LSTbjuv.a LSTpjuv",NA,NA,NA
"974",974,"Petrale Sole",0.487,0.2139,31.4714627526057,0.68,"CSTpjuv LSTbjuv.a LSTpjuv",NA,NA,NA
"975",975,"Petrale Sole",0.5,0.2718,30.0837488184167,0.72,"CSTbjuv.a LSTbjuv.a LSTpjuv",NA,NA,NA
"976",976,"Petrale Sole",0.511,0.1755,33.0450194230095,0.6,"CSTbjuv.b LSTbjuv.a LSTpjuv",NA,NA,NA
"977",977,"Petrale Sole",0.486,0.2302,32.0683698615405,0.68,"CSTegg1 LSTbjuv.b LSTpjuv",NA,NA,NA
"978",978,"Petrale Sole",0.609,0.1812,33.3744881091,0.52,"CSTegg2 LSTbjuv.b LSTpjuv",NA,NA,NA
"979",979,"Petrale Sole",0.488,0.2018,32.0752116740709,0.64,"CSTlarv LSTbjuv.b LSTpjuv",NA,NA,NA
"980",980,"Petrale Sole",0.483,0.2319,30.7755103933085,0.68,"CSTpjuv LSTbjuv.b LSTpjuv",NA,NA,NA
"981",981,"Petrale Sole",0.425,0.4046,26.0285280170633,0.8,"CSTbjuv.a LSTbjuv.b LSTpjuv",NA,NA,NA
"982",982,"Petrale Sole",0.486,0.2585,31.5713273004985,0.6,"CSTbjuv.b LSTbjuv.b LSTpjuv",NA,NA,NA
"983",983,"Petrale Sole",0.481,0.2208,31.498327588074,0.68,"CSTegg1 CSTlarv LSTpjuv",NA,NA,NA
"984",984,"Petrale Sole",0.474,0.256,30.0420061985322,0.68,"CSTegg1 CSTpjuv LSTpjuv",NA,NA,NA
"985",985,"Petrale Sole",0.491,0.282,29.3550630672823,0.6,"CSTbjuv.a CSTegg1 LSTpjuv",NA,NA,NA
"986",986,"Petrale Sole",0.483,0.1925,32.428661769226,0.68,"CSTbjuv.b CSTegg1 LSTpjuv",NA,NA,NA
"987",987,"Petrale Sole",0.595,0.2034,32.1936466201695,0.6,"CSTegg2 CSTlarv LSTpjuv",NA,NA,NA
"988",988,"Petrale Sole",0.576,0.2358,30.980213190422,0.68,"CSTegg2 CSTpjuv LSTpjuv",NA,NA,NA
"989",989,"Petrale Sole",0.581,0.2812,29.9690514007641,0.68,"CSTbjuv.a CSTegg2 LSTpjuv",NA,NA,NA
"990",990,"Petrale Sole",0.59,0.2291,32.012380283437,0.56,"CSTbjuv.b CSTegg2 LSTpjuv",NA,NA,NA
"991",991,"Petrale Sole",0.484,0.2588,30.1868084363223,0.72,"CSTbjuv.a CSTlarv LSTpjuv",NA,NA,NA
"992",992,"Petrale Sole",0.478,0.251,30.3859876088353,0.68,"CSTbjuv.b CSTlarv LSTpjuv",NA,NA,NA
"993",993,"Petrale Sole",0.48,0.276,29.4044014163181,0.76,"CSTbjuv.a CSTpjuv LSTpjuv",NA,NA,NA
"994",994,"Petrale Sole",0.474,0.2722,29.2539809208731,0.72,"CSTbjuv.b CSTpjuv LSTpjuv",NA,NA,NA
"995",995,"Petrale Sole",0.484,0.2734,29.6357754473787,0.68,"CSTbjuv.a CSTbjuv.b LSTpjuv",NA,NA,NA
"996",996,"Petrale Sole",0.431,0.1284,32.9921007153169,0.68,"CSTegg1 CSTlarv LSTbjuv.a",NA,NA,NA
"997",997,"Petrale Sole",0.424,0.2063,30.6520838202056,0.68,"CSTegg1 CSTpjuv LSTbjuv.a",NA,NA,NA
"998",998,"Petrale Sole",0.457,0.2446,30.1577922407541,0.6,"CSTbjuv.a CSTegg1 LSTbjuv.a",NA,NA,NA
"999",999,"Petrale Sole",0.472,0.1057,34.0758005486136,0.64,"CSTbjuv.b CSTegg1 LSTbjuv.a",NA,NA,NA
"1000",1000,"Petrale Sole",0.549,0.099,34.2633002895916,0.68,"CSTegg2 CSTlarv LSTbjuv.a",NA,NA,NA
"1001",1001,"Petrale Sole",0.533,0.152,32.3045593587556,0.72,"CSTegg2 CSTpjuv LSTbjuv.a",NA,NA,NA
"1002",1002,"Petrale Sole",0.549,0.244,30.5413715277033,0.6,"CSTbjuv.a CSTegg2 LSTbjuv.a",NA,NA,NA
"1003",1003,"Petrale Sole",0.572,0.1335,33.9697608293372,0.64,"CSTbjuv.b CSTegg2 LSTbjuv.a",NA,NA,NA
"1004",1004,"Petrale Sole",0.442,0.1816,31.4171591468851,0.68,"CSTbjuv.a CSTlarv LSTbjuv.a",NA,NA,NA
"1005",1005,"Petrale Sole",0.464,0.2096,31.2196698204276,0.68,"CSTbjuv.b CSTlarv LSTbjuv.a",NA,NA,NA
"1006",1006,"Petrale Sole",0.435,0.2264,30.0108837158574,0.76,"CSTbjuv.a CSTpjuv LSTbjuv.a",NA,NA,NA
"1007",1007,"Petrale Sole",0.468,0.2761,29.162635766618,0.72,"CSTbjuv.b CSTpjuv LSTbjuv.a",NA,NA,NA
"1008",1008,"Petrale Sole",0.463,0.2629,29.9302118560992,0.72,"CSTbjuv.a CSTbjuv.b LSTbjuv.a",NA,NA,NA
"1009",1009,"Petrale Sole",0.443,0.1766,32.0728042934274,0.64,"CSTegg1 CSTlarv LSTbjuv.b",NA,NA,NA
"1010",1010,"Petrale Sole",0.431,0.2767,29.1772738177275,0.64,"CSTegg1 CSTpjuv LSTbjuv.b",NA,NA,NA
"1011",1011,"Petrale Sole",0.409,0.3763,26.2061076734622,0.64,"CSTbjuv.a CSTegg1 LSTbjuv.b",NA,NA,NA
"1012",1012,"Petrale Sole",0.458,0.2014,32.186544465931,0.6,"CSTbjuv.b CSTegg1 LSTbjuv.b",NA,NA,NA
"1013",1013,"Petrale Sole",0.554,0.1208,33.6221550296471,0.68,"CSTegg2 CSTlarv LSTbjuv.b",NA,NA,NA
"1014",1014,"Petrale Sole",0.536,0.179,31.4958194027684,0.72,"CSTegg2 CSTpjuv LSTbjuv.b",NA,NA,NA
"1015",1015,"Petrale Sole",0.517,0.3868,26.6952134217964,0.68,"CSTbjuv.a CSTegg2 LSTbjuv.b",NA,NA,NA
"1016",1016,"Petrale Sole",0.578,0.2096,32.7608079030417,0.64,"CSTbjuv.b CSTegg2 LSTbjuv.b",NA,NA,NA
"1017",1017,"Petrale Sole",0.433,0.2855,29.2075538366131,0.68,"CSTbjuv.a CSTlarv LSTbjuv.b",NA,NA,NA
"1018",1018,"Petrale Sole",0.479,0.3128,28.5690314137772,0.68,"CSTbjuv.b CSTlarv LSTbjuv.b",NA,NA,NA
"1019",1019,"Petrale Sole",0.427,0.3282,27.643939691998,0.76,"CSTbjuv.a CSTpjuv LSTbjuv.b",NA,NA,NA
"1020",1020,"Petrale Sole",0.486,0.3752,26.2261591362724,0.68,"CSTbjuv.b CSTpjuv LSTbjuv.b",NA,NA,NA
"1021",1021,"Petrale Sole",0.387,0.4012,25.3037888963964,0.76,"CSTbjuv.a CSTbjuv.b LSTbjuv.b",NA,NA,NA
"1022",1022,"Petrale Sole",0.44,0.2121,30.4676457478706,0.56,"CSTbjuv.a CSTegg1 CSTlarv",NA,NA,NA
