"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10","RMSE_combined"
"615",615,"Yellowtail",0.446,0.2928,27.2411045766001,0.52,"BeutiTUMIpjuv oni_pjuv Tcop",NA,NA,1.925
"616",616,"Yellowtail",0.427,0.2099,28.6409828148187,0.52,"BeutiSTIpjuv oni_pjuv Tcop",NA,NA,2.065
"617",617,"Yellowtail",0.426,0.2413,29.0613627829507,0.52,"CutiSTIpjuv pdo_pjuv Tcop",NA,NA,2.074
"618",618,"Yellowtail",0.459,0.1798,30.7564501649549,0.44,"CutiTUMIpjuv pdo_pjuv Tcop",NA,NA,1.944
"619",619,"Yellowtail",0.442,0.1031,31.8119730450154,0.4,"BeutiSTIpjuv pdo_pjuv Tcop",NA,NA,2.095
"620",620,"Yellowtail",0.476,0.1994,30.3161077378092,0.48,"CutiSTIpjuv CutiTUMIpjuv Tcop",NA,NA,2.174
"621",621,"Yellowtail",0.585,0.0467,33.7860168957163,0.28,"BeutiTUMIpjuv CutiTUMIpjuv Tcop",NA,NA,2.203
"622",622,"Yellowtail",0.49,0.0653,33.0626699965891,0.32,"BeutiSTIpjuv CutiTUMIpjuv Tcop",NA,NA,2.191
"623",623,"Yellowtail",0.526,0.077,32.528413818801,0.44,"BeutiSTIpjuv BeutiTUMIpjuv Tcop",NA,NA,2.263
"624",624,"Yellowtail",0.439,0.2706,26.8520480476048,0.64,"MLDlarv MLDpjuv Tpart",NA,NA,1.862
"625",625,"Yellowtail",0.442,0.2127,28.5530559395937,0.52,"CSTlarv MLDlarv Tpart",NA,NA,1.9
"626",626,"Yellowtail",0.443,0.2173,28.5518676424383,0.6,"CSTpjuv MLDlarv Tpart",NA,NA,2.455
"627",627,"Yellowtail",0.438,0.2467,27.705398691289,0.6,"LSTpjuv MLDlarv Tpart",NA,NA,1.903
"628",628,"Yellowtail",0.44,0.224,28.1917621154027,0.52,"MLDlarv oni_pjuv Tpart",NA,NA,1.864
"629",629,"Yellowtail",0.434,0.2634,27.776755775922,0.52,"CutiSTIpjuv MLDlarv Tpart",NA,NA,2.09
"630",630,"Yellowtail",0.437,0.1925,29.1850794601261,0.56,"CutiTUMIpjuv MLDlarv Tpart",NA,NA,1.9
"631",631,"Yellowtail",0.45,0.2669,27.7486813742835,0.4,"BeutiTUMIpjuv MLDlarv Tpart",NA,NA,1.933
"632",632,"Yellowtail",0.439,0.2126,28.5552612135721,0.52,"BeutiSTIpjuv MLDlarv Tpart",NA,NA,2.089
"633",633,"Yellowtail",0.513,0.0473,33.5159153979433,0.24,"CSTlarv MLDpjuv Tpart",NA,NA,2.042
"634",634,"Yellowtail",0.474,0.0323,33.7115822361499,0.36,"CSTpjuv MLDpjuv Tpart",NA,NA,2.517
"635",635,"Yellowtail",0.459,0.2428,29.099190896481,0.64,"LSTlarv MLDpjuv Tpart",NA,NA,1.993
"636",636,"Yellowtail",0.471,0.04,33.5119119761326,0.36,"LSTpjuv MLDpjuv Tpart",NA,NA,1.969
"637",637,"Yellowtail",0.425,0.2607,26.9788727759803,0.52,"MLDpjuv oni_pjuv Tpart",NA,NA,1.92
"638",638,"Yellowtail",0.449,0.1937,30.5688877050971,0.44,"CutiSTIpjuv MLDpjuv Tpart",NA,NA,2.12
"639",639,"Yellowtail",0.481,0.0296,33.7789124599958,0.4,"CutiTUMIpjuv MLDpjuv Tpart",NA,NA,1.988
"640",640,"Yellowtail",0.53,0.0328,33.6966861023218,0.32,"BeutiTUMIpjuv MLDpjuv Tpart",NA,NA,2.093
"641",641,"Yellowtail",0.474,0.0447,33.3870403820857,0.32,"BeutiSTIpjuv MLDpjuv Tpart",NA,NA,2.159
"642",642,"Yellowtail",0.502,0.0285,33.8082689189163,0.2,"CSTlarv CSTpjuv Tpart",NA,NA,2.02
"643",643,"Yellowtail",0.49,0.0392,33.5319255313746,0.28,"CSTlarv LSTpjuv Tpart",NA,NA,1.996
"644",644,"Yellowtail",0.457,0.1623,30.1030176882245,0.4,"CSTlarv oni_pjuv Tpart",NA,NA,1.93
"645",645,"Yellowtail",0.471,0.3225,28.0975306520629,0.36,"CSTlarv CutiSTIpjuv Tpart",NA,NA,1.958
"646",646,"Yellowtail",0.512,0.0177,34.0845502446777,0.24,"CSTlarv CutiTUMIpjuv Tpart",NA,NA,2.04
"647",647,"Yellowtail",0.597,0.0253,33.8911313298155,0.2,"BeutiTUMIpjuv CSTlarv Tpart",NA,NA,2.227
"648",648,"Yellowtail",0.512,0.047,33.327875064035,0.16,"BeutiSTIpjuv CSTlarv Tpart",NA,NA,2.235
"649",649,"Yellowtail",0.459,0.1497,31.7680441407345,0.52,"CSTpjuv LSTlarv Tpart",NA,NA,2.487
"650",650,"Yellowtail",0.436,0.2237,28.343764347437,0.56,"CSTpjuv oni_pjuv Tpart",NA,NA,2.441
"651",651,"Yellowtail",0.446,0.2093,30.1444006453963,0.36,"CSTpjuv CutiSTIpjuv Tpart",NA,NA,2.461
"652",652,"Yellowtail",0.477,0.0124,34.219641309886,0.28,"CSTpjuv CutiTUMIpjuv Tpart",NA,NA,2.523
"653",653,"Yellowtail",0.516,0.0352,33.7615263414749,0.28,"BeutiTUMIpjuv CSTpjuv Tpart",NA,NA,2.065
"654",654,"Yellowtail",0.479,0.0357,33.6237337700728,0.4,"BeutiSTIpjuv CSTpjuv Tpart",NA,NA,2.169
"655",655,"Yellowtail",0.465,0.1518,31.6280383497808,0.48,"LSTlarv LSTpjuv Tpart",NA,NA,2.005
"656",656,"Yellowtail",0.463,0.2144,29.5417240483143,0.44,"LSTlarv oni_pjuv Tpart",NA,NA,2.001
"657",657,"Yellowtail",0.477,0.2646,28.8970385250701,0.48,"CutiSTIpjuv LSTlarv Tpart",NA,NA,2.176
"658",658,"Yellowtail",0.484,0.1422,32.0144970190525,0.48,"CutiTUMIpjuv LSTlarv Tpart",NA,NA,1.994
"659",659,"Yellowtail",0.503,0.1863,31.3527382639492,0.36,"BeutiTUMIpjuv LSTlarv Tpart",NA,NA,2.039
"660",660,"Yellowtail",0.479,0.1632,31.1983942114867,0.56,"BeutiSTIpjuv LSTlarv Tpart",NA,NA,2.169
"661",661,"Yellowtail",0.399,0.299,26.4216191536566,0.6,"LSTpjuv oni_pjuv Tpart",NA,NA,1.825
"662",662,"Yellowtail",0.423,0.2798,27.9714123728522,0.52,"CutiSTIpjuv LSTpjuv Tpart",NA,NA,2.068
"663",663,"Yellowtail",0.475,0.0203,34.0194411204479,0.36,"CutiTUMIpjuv LSTpjuv Tpart",NA,NA,1.976
"664",664,"Yellowtail",0.547,0.026,33.8728260886289,0.28,"BeutiTUMIpjuv LSTpjuv Tpart",NA,NA,2.127
"665",665,"Yellowtail",0.475,0.0523,33.3533064692726,0.32,"BeutiSTIpjuv LSTpjuv Tpart",NA,NA,2.161
"666",666,"Yellowtail",0.422,0.2997,26.9931980569392,0.6,"CutiSTIpjuv oni_pjuv Tpart",NA,NA,2.066
"667",667,"Yellowtail",0.478,0.2357,29.4259258909197,0.48,"CutiTUMIpjuv oni_pjuv Tpart",NA,NA,1.982
"668",668,"Yellowtail",0.461,0.2633,28.2279083912496,0.48,"BeutiTUMIpjuv oni_pjuv Tpart",NA,NA,1.955
"669",669,"Yellowtail",0.444,0.2036,29.2429610791232,0.52,"BeutiSTIpjuv oni_pjuv Tpart",NA,NA,2.099
"670",670,"Yellowtail",0.479,0.193,30.6042302566,0.48,"CutiSTIpjuv CutiTUMIpjuv Tpart",NA,NA,2.18
"671",671,"Yellowtail",0.587,0.0338,34.0375246463642,0.36,"BeutiTUMIpjuv CutiTUMIpjuv Tpart",NA,NA,2.207
"672",672,"Yellowtail",0.505,0.0302,33.7636363144409,0.32,"BeutiSTIpjuv CutiTUMIpjuv Tpart",NA,NA,2.221
"673",673,"Yellowtail",0.541,0.0579,33.0390051420758,0.48,"BeutiSTIpjuv BeutiTUMIpjuv Tpart",NA,NA,2.293
"674",674,"Yellowtail",0.493,0.209,28.6700790910228,0.52,"CSTlarv MLDpart MLDpjuv",NA,NA,2.002
"675",675,"Yellowtail",0.469,0.181,29.5391978252207,0.52,"CSTpjuv MLDpart MLDpjuv",NA,NA,2.507
"676",676,"Yellowtail",0.448,0.1885,29.3097192344417,0.52,"LSTpjuv MLDpart MLDpjuv",NA,NA,1.923
"677",677,"Yellowtail",0.455,0.2994,26.2853783785115,0.56,"MLDpart MLDpjuv oni_pre",NA,NA,1.908
"678",678,"Yellowtail",0.429,0.4148,23.630626112669,0.56,"MLDpart MLDpjuv oni_larv",NA,NA,1.856
"679",679,"Yellowtail",0.392,0.3476,24.2729981202107,0.64,"MLDpart MLDpjuv oni_pjuv",NA,NA,1.782
"680",680,"Yellowtail",0.452,0.2462,28.1323021485048,0.56,"MLDpart MLDpjuv pdo_larv",NA,NA,1.902
"681",681,"Yellowtail",0.443,0.3084,26.2391681356296,0.64,"MLDpart MLDpjuv pdo_pjuv",NA,NA,1.884
"682",682,"Yellowtail",0.471,0.2092,28.7494311869049,0.52,"CutiSTIpjuv MLDpart MLDpjuv",NA,NA,2.164
"683",683,"Yellowtail",0.46,0.1785,29.6150718141359,0.56,"CutiTUMIpjuv MLDpart MLDpjuv",NA,NA,1.946
"684",684,"Yellowtail",0.587,0.1852,29.5007976271887,0.56,"BeutiTUMIpjuv MLDpart MLDpjuv",NA,NA,2.207
"685",685,"Yellowtail",0.471,0.1983,29.0046307433997,0.56,"BeutiSTIpjuv MLDpart MLDpjuv",NA,NA,2.153
"686",686,"Yellowtail",0.45,0.1856,29.480809946678,0.44,"CSTlarv CSTpjuv MLDpart",NA,NA,1.916
"687",687,"Yellowtail",0.446,0.194,29.1397189570921,0.48,"CSTlarv LSTpjuv MLDpart",NA,NA,1.908
"688",688,"Yellowtail",0.443,0.2253,28.8481012880917,0.48,"CSTlarv MLDpart oni_pre",NA,NA,1.902
"689",689,"Yellowtail",0.438,0.3,26.9603133331778,0.52,"CSTlarv MLDpart oni_larv",NA,NA,1.892
"690",690,"Yellowtail",0.439,0.2265,28.1119124436695,0.44,"CSTlarv MLDpart oni_pjuv",NA,NA,1.894
"691",691,"Yellowtail",0.448,0.1711,29.8397630087994,0.48,"CSTlarv MLDpart pdo_larv",NA,NA,1.912
"692",692,"Yellowtail",0.428,0.2028,28.8638279070748,0.64,"CSTlarv MLDpart pdo_pjuv",NA,NA,1.872
"693",693,"Yellowtail",0.501,0.2976,28.1524057797627,0.44,"CSTlarv CutiSTIpjuv MLDpart",NA,NA,2.018
"694",694,"Yellowtail",0.458,0.1607,30.1522293181027,0.44,"CSTlarv CutiTUMIpjuv MLDpart",NA,NA,1.932
"695",695,"Yellowtail",0.569,0.1616,30.1258049109367,0.36,"BeutiTUMIpjuv CSTlarv MLDpart",NA,NA,2.171
"696",696,"Yellowtail",0.449,0.1951,29.1068613832598,0.6,"BeutiSTIpjuv CSTlarv MLDpart",NA,NA,2.109
"697",697,"Yellowtail",0.422,0.2276,28.382492468992,0.52,"CSTpjuv MLDpart oni_pre",NA,NA,2.413
"698",698,"Yellowtail",0.43,0.3095,26.485936835704,0.56,"CSTpjuv MLDpart oni_larv",NA,NA,2.429
"699",699,"Yellowtail",0.415,0.2799,26.6144007198697,0.56,"CSTpjuv MLDpart oni_pjuv",NA,NA,2.399
"700",700,"Yellowtail",0.436,0.2174,29.3602102020158,0.48,"CSTpjuv MLDpart pdo_larv",NA,NA,2.441
"701",701,"Yellowtail",0.452,0.2612,28.4065959725477,0.6,"CSTpjuv MLDpart pdo_pjuv",NA,NA,2.473
"702",702,"Yellowtail",0.454,0.2548,28.4734605589584,0.48,"CSTpjuv CutiSTIpjuv MLDpart",NA,NA,2.477
"703",703,"Yellowtail",0.441,0.1318,30.9968705601537,0.52,"CSTpjuv CutiTUMIpjuv MLDpart",NA,NA,2.451
"704",704,"Yellowtail",0.526,0.1629,30.8017214745733,0.48,"BeutiTUMIpjuv CSTpjuv MLDpart",NA,NA,2.085
"705",705,"Yellowtail",0.455,0.212,29.4359188647927,0.52,"BeutiSTIpjuv CSTpjuv MLDpart",NA,NA,2.121
"706",706,"Yellowtail",0.419,0.2739,27.5716254158356,0.48,"LSTpjuv MLDpart oni_pre",NA,NA,1.865
"707",707,"Yellowtail",0.417,0.3474,25.3326569741127,0.56,"LSTpjuv MLDpart oni_larv",NA,NA,1.861
"708",708,"Yellowtail",0.382,0.342,24.8760584753189,0.56,"LSTpjuv MLDpart oni_pjuv",NA,NA,1.791
"709",709,"Yellowtail",0.444,0.1756,29.7025485380302,0.56,"LSTpjuv MLDpart pdo_larv",NA,NA,1.915
"710",710,"Yellowtail",0.432,0.2215,28.2720833713703,0.6,"LSTpjuv MLDpart pdo_pjuv",NA,NA,1.891
"711",711,"Yellowtail",0.448,0.2993,26.9987329304798,0.48,"CutiSTIpjuv LSTpjuv MLDpart",NA,NA,2.118
"712",712,"Yellowtail",0.432,0.1371,30.8442172633463,0.44,"CutiTUMIpjuv LSTpjuv MLDpart",NA,NA,1.89
"713",713,"Yellowtail",0.543,0.1598,30.6825890493401,0.4,"BeutiTUMIpjuv LSTpjuv MLDpart",NA,NA,2.119
"714",714,"Yellowtail",0.467,0.176,29.6914152670947,0.56,"BeutiSTIpjuv LSTpjuv MLDpart",NA,NA,2.145
"715",715,"Yellowtail",0.411,0.219,28.3532813493492,0.44,"MLDpart oni_pjuv oni_pre",NA,NA,1.82
"716",716,"Yellowtail",0.427,0.2804,27.4567375979488,0.52,"CutiSTIpjuv MLDpart oni_pre",NA,NA,2.076
"717",717,"Yellowtail",0.428,0.2046,29.4489409908605,0.44,"CutiTUMIpjuv MLDpart oni_pre",NA,NA,1.882
"718",718,"Yellowtail",0.515,0.2537,28.661632078643,0.36,"BeutiTUMIpjuv MLDpart oni_pre",NA,NA,2.063
"719",719,"Yellowtail",0.431,0.2205,28.6205598794944,0.32,"BeutiSTIpjuv MLDpart oni_pre",NA,NA,2.073
"720",720,"Yellowtail",0.417,0.2927,27.0291156829074,0.56,"MLDpart oni_larv oni_pjuv",NA,NA,1.832
"721",721,"Yellowtail",0.437,0.3458,26.013290262636,0.44,"CutiSTIpjuv MLDpart oni_larv",NA,NA,2.096
"722",722,"Yellowtail",0.441,0.2928,27.2133324091821,0.48,"CutiTUMIpjuv MLDpart oni_larv",NA,NA,1.908
"723",723,"Yellowtail",0.434,0.3559,25.3941726662549,0.48,"BeutiTUMIpjuv MLDpart oni_larv",NA,NA,1.901
"724",724,"Yellowtail",0.424,0.2937,27.0277125688756,0.52,"BeutiSTIpjuv MLDpart oni_larv",NA,NA,2.059
"725",725,"Yellowtail",0.424,0.2048,28.8034974882043,0.52,"MLDpart oni_pjuv pdo_larv",NA,NA,1.846
"726",726,"Yellowtail",0.426,0.3086,26.4753034295051,0.56,"CutiSTIpjuv MLDpart oni_pjuv",NA,NA,2.074
"727",727,"Yellowtail",0.444,0.2411,28.368572305232,0.48,"CutiTUMIpjuv MLDpart oni_pjuv",NA,NA,1.914
"728",728,"Yellowtail",0.48,0.2986,26.9619957763471,0.48,"BeutiTUMIpjuv MLDpart oni_pjuv",NA,NA,1.993
"729",729,"Yellowtail",0.418,0.2364,27.790039252825,0.52,"BeutiSTIpjuv MLDpart oni_pjuv",NA,NA,2.047
"730",730,"Yellowtail",0.434,0.2298,29.0248008760297,0.56,"CutiSTIpjuv MLDpart pdo_larv",NA,NA,2.09
"731",731,"Yellowtail",0.429,0.1386,30.8018496523165,0.44,"CutiTUMIpjuv MLDpart pdo_larv",NA,NA,1.884
"732",732,"Yellowtail",0.534,0.1811,30.2176863208583,0.52,"BeutiTUMIpjuv MLDpart pdo_larv",NA,NA,2.101
"733",733,"Yellowtail",0.435,0.1618,30.120118230012,0.56,"BeutiSTIpjuv MLDpart pdo_larv",NA,NA,2.081
"734",734,"Yellowtail",0.428,0.2524,28.3854144440549,0.52,"CutiSTIpjuv MLDpart pdo_pjuv",NA,NA,2.078
"735",735,"Yellowtail",0.442,0.1872,29.7229545938448,0.52,"CutiTUMIpjuv MLDpart pdo_pjuv",NA,NA,1.91
"736",736,"Yellowtail",0.428,0.1786,29.612334086771,0.52,"BeutiSTIpjuv MLDpart pdo_pjuv",NA,NA,2.067
"737",737,"Yellowtail",0.468,0.222,29.1110239804935,0.52,"CutiSTIpjuv CutiTUMIpjuv MLDpart",NA,NA,2.158
"738",738,"Yellowtail",0.586,0.1417,31.2934503470768,0.48,"BeutiTUMIpjuv CutiTUMIpjuv MLDpart",NA,NA,2.205
"739",739,"Yellowtail",0.477,0.16,30.1732653150302,0.56,"BeutiSTIpjuv CutiTUMIpjuv MLDpart",NA,NA,2.165
"740",740,"Yellowtail",0.575,0.1682,29.9284257450388,0.6,"BeutiSTIpjuv BeutiTUMIpjuv MLDpart",NA,NA,2.361
"741",741,"Yellowtail",0.452,0.2452,27.4984825523453,0.44,"CSTlarv MLDlarv MLDpjuv",NA,NA,1.92
"742",742,"Yellowtail",0.418,0.2213,28.2787153466348,0.52,"CSTpjuv MLDlarv MLDpjuv",NA,NA,2.405
"743",743,"Yellowtail",0.419,0.2455,27.7633511059602,0.48,"LSTpjuv MLDlarv MLDpjuv",NA,NA,1.865
"744",744,"Yellowtail",0.413,0.3031,26.0296488403801,0.64,"MLDlarv MLDpjuv oni_pre",NA,NA,1.81
"745",745,"Yellowtail",0.449,0.3791,24.5916056745665,0.56,"MLDlarv MLDpjuv oni_larv",NA,NA,1.882
"746",746,"Yellowtail",0.39,0.3493,24.2160921749833,0.6,"MLDlarv MLDpjuv oni_pjuv",NA,NA,1.764
"747",747,"Yellowtail",0.408,0.3259,25.9869444882396,0.68,"MLDlarv MLDpjuv pdo_larv",NA,NA,1.8
"748",748,"Yellowtail",0.4,0.3043,26.2203933027463,0.68,"MLDlarv MLDpjuv pdo_pjuv",NA,NA,1.784
"749",749,"Yellowtail",0.422,0.2461,27.4681553122672,0.56,"CutiSTIpjuv MLDlarv MLDpjuv",NA,NA,2.066
"750",750,"Yellowtail",0.417,0.2206,28.2997885019364,0.56,"CutiTUMIpjuv MLDlarv MLDpjuv",NA,NA,1.86
"751",751,"Yellowtail",0.483,0.3022,27.3715054977089,0.44,"BeutiTUMIpjuv MLDlarv MLDpjuv",NA,NA,1.999
"752",752,"Yellowtail",0.43,0.2397,27.6799780131329,0.6,"BeutiSTIpjuv MLDlarv MLDpjuv",NA,NA,2.071
"753",753,"Yellowtail",0.433,0.2116,28.5889279643977,0.48,"CSTlarv CSTpjuv MLDlarv",NA,NA,1.882
"754",754,"Yellowtail",0.423,0.2359,27.8049799171095,0.44,"CSTlarv LSTpjuv MLDlarv",NA,NA,1.862
"755",755,"Yellowtail",0.438,0.2137,28.5198775709243,0.44,"CSTlarv MLDlarv oni_pre",NA,NA,1.892
"756",756,"Yellowtail",0.442,0.2894,27.1395892530595,0.44,"CSTlarv MLDlarv oni_larv",NA,NA,1.9
"757",757,"Yellowtail",0.429,0.238,27.7370391896507,0.44,"CSTlarv MLDlarv oni_pjuv",NA,NA,1.874
"758",758,"Yellowtail",0.461,0.2198,28.801446063121,0.4,"CSTlarv MLDlarv pdo_larv",NA,NA,1.938
"759",759,"Yellowtail",0.423,0.2164,28.4349850894608,0.48,"CSTlarv MLDlarv pdo_pjuv",NA,NA,1.862
"760",760,"Yellowtail",0.453,0.2509,27.6697606816771,0.52,"CSTlarv CutiSTIpjuv MLDlarv",NA,NA,1.922
"761",761,"Yellowtail",0.443,0.1964,29.0654382287058,0.48,"CSTlarv CutiTUMIpjuv MLDlarv",NA,NA,1.902
"762",762,"Yellowtail",0.529,0.2352,28.5864242281753,0.36,"BeutiTUMIpjuv CSTlarv MLDlarv",NA,NA,2.091
"763",763,"Yellowtail",0.426,0.2298,28.0025877046459,0.6,"BeutiSTIpjuv CSTlarv MLDlarv",NA,NA,2.063
"764",764,"Yellowtail",0.418,0.2215,28.2727297401723,0.6,"CSTpjuv MLDlarv oni_pre",NA,NA,2.405
"765",765,"Yellowtail",0.435,0.293,26.9133216837536,0.56,"CSTpjuv MLDlarv oni_larv",NA,NA,2.439
"766",766,"Yellowtail",0.411,0.2678,26.7389355975094,0.64,"CSTpjuv MLDlarv oni_pjuv",NA,NA,2.391
"767",767,"Yellowtail",0.423,0.2579,28.2241550501129,0.6,"CSTpjuv MLDlarv pdo_larv",NA,NA,2.415
"768",768,"Yellowtail",0.431,0.206,28.9189876605124,0.6,"CSTpjuv MLDlarv pdo_pjuv",NA,NA,2.431
"769",769,"Yellowtail",0.438,0.2565,27.9254266327955,0.44,"CSTpjuv CutiSTIpjuv MLDlarv",NA,NA,2.445
"770",770,"Yellowtail",0.427,0.1651,30.0216152167651,0.52,"CSTpjuv CutiTUMIpjuv MLDlarv",NA,NA,2.423
"771",771,"Yellowtail",0.482,0.2761,28.5859768054105,0.48,"BeutiTUMIpjuv CSTpjuv MLDlarv",NA,NA,1.997
"772",772,"Yellowtail",0.442,0.2176,28.7406192352837,0.52,"BeutiSTIpjuv CSTpjuv MLDlarv",NA,NA,2.095
"773",773,"Yellowtail",0.407,0.2648,27.3534864323367,0.52,"LSTpjuv MLDlarv oni_pre",NA,NA,1.841
"774",774,"Yellowtail",0.415,0.3379,25.5324816181152,0.6,"LSTpjuv MLDlarv oni_larv",NA,NA,1.857
"775",775,"Yellowtail",0.382,0.3258,24.9447760775137,0.64,"LSTpjuv MLDlarv oni_pjuv",NA,NA,1.791
"776",776,"Yellowtail",0.431,0.2672,27.9042688223008,0.48,"LSTpjuv MLDlarv pdo_larv",NA,NA,1.889
"777",777,"Yellowtail",0.403,0.2444,27.6831511601008,0.64,"LSTpjuv MLDlarv pdo_pjuv",NA,NA,1.833
"778",778,"Yellowtail",0.444,0.343,25.7771125031744,0.56,"CutiSTIpjuv LSTpjuv MLDlarv",NA,NA,2.11
"779",779,"Yellowtail",0.424,0.1824,29.4973620495184,0.52,"CutiTUMIpjuv LSTpjuv MLDlarv",NA,NA,1.874
"780",780,"Yellowtail",0.481,0.3331,27.2879457308007,0.48,"BeutiTUMIpjuv LSTpjuv MLDlarv",NA,NA,1.995
"781",781,"Yellowtail",0.448,0.2693,27.6080913158843,0.6,"BeutiSTIpjuv LSTpjuv MLDlarv",NA,NA,2.107
"782",782,"Yellowtail",0.417,0.2272,28.0871156795226,0.52,"MLDlarv oni_pjuv oni_pre",NA,NA,1.818
"783",783,"Yellowtail",0.427,0.2843,27.1064081794608,0.48,"CutiSTIpjuv MLDlarv oni_pre",NA,NA,2.076
"784",784,"Yellowtail",0.431,0.1944,29.125593743659,0.44,"CutiTUMIpjuv MLDlarv oni_pre",NA,NA,1.888
"785",785,"Yellowtail",0.467,0.2723,27.8049868513964,0.4,"BeutiTUMIpjuv MLDlarv oni_pre",NA,NA,1.967
"786",786,"Yellowtail",0.422,0.2298,28.0033233037574,0.52,"BeutiSTIpjuv MLDlarv oni_pre",NA,NA,2.055
"787",787,"Yellowtail",0.435,0.283,27.1935291173357,0.48,"MLDlarv oni_larv oni_pjuv",NA,NA,1.854
"788",788,"Yellowtail",0.448,0.3332,26.2042996318276,0.56,"CutiSTIpjuv MLDlarv oni_larv",NA,NA,2.118
"789",789,"Yellowtail",0.448,0.3049,27.224527506431,0.48,"CutiTUMIpjuv MLDlarv oni_larv",NA,NA,1.922
"790",790,"Yellowtail",0.459,0.3651,25.2621562103071,0.44,"BeutiTUMIpjuv MLDlarv oni_larv",NA,NA,1.951
"791",791,"Yellowtail",0.442,0.2814,27.1384909684518,0.52,"BeutiSTIpjuv MLDlarv oni_larv",NA,NA,2.095
"792",792,"Yellowtail",0.432,0.2173,28.4070121744855,0.52,"MLDlarv oni_pjuv pdo_larv",NA,NA,1.848
"793",793,"Yellowtail",0.423,0.3094,26.3224184266274,0.6,"CutiSTIpjuv MLDlarv oni_pjuv",NA,NA,2.068
"794",794,"Yellowtail",0.436,0.2662,27.7355811009782,0.52,"CutiTUMIpjuv MLDlarv oni_pjuv",NA,NA,1.898
"795",795,"Yellowtail",0.441,0.3316,25.8866864729068,0.52,"BeutiTUMIpjuv MLDlarv oni_pjuv",NA,NA,1.915
"796",796,"Yellowtail",0.417,0.2493,27.3630922758835,0.56,"BeutiSTIpjuv MLDlarv oni_pjuv",NA,NA,2.045
"797",797,"Yellowtail",0.432,0.2753,27.6774940198598,0.52,"CutiSTIpjuv MLDlarv pdo_larv",NA,NA,2.086
"798",798,"Yellowtail",0.436,0.1767,29.9003581132956,0.48,"CutiTUMIpjuv MLDlarv pdo_larv",NA,NA,1.898
"799",799,"Yellowtail",0.471,0.2529,28.4268657244914,0.44,"BeutiTUMIpjuv MLDlarv pdo_larv",NA,NA,1.975
"800",800,"Yellowtail",0.438,0.2597,28.105091945515,0.56,"BeutiSTIpjuv MLDlarv pdo_larv",NA,NA,2.087
"801",801,"Yellowtail",0.422,0.256,28.0265236373432,0.48,"CutiSTIpjuv MLDlarv pdo_pjuv",NA,NA,2.066
"802",802,"Yellowtail",0.432,0.2187,29.0704117840868,0.56,"CutiTUMIpjuv MLDlarv pdo_pjuv",NA,NA,1.89
"803",803,"Yellowtail",0.416,0.2025,28.8737563413752,0.56,"BeutiSTIpjuv MLDlarv pdo_pjuv",NA,NA,2.043
"804",804,"Yellowtail",0.449,0.2372,28.3181012271179,0.44,"CutiSTIpjuv CutiTUMIpjuv MLDlarv",NA,NA,2.12
"805",805,"Yellowtail",0.509,0.2224,29.3621608589637,0.44,"BeutiTUMIpjuv CutiTUMIpjuv MLDlarv",NA,NA,2.051
"806",806,"Yellowtail",0.453,0.2171,28.8664586660004,0.44,"BeutiSTIpjuv CutiTUMIpjuv MLDlarv",NA,NA,2.117
"807",807,"Yellowtail",0.497,0.3114,27.443006858778,0.64,"BeutiSTIpjuv BeutiTUMIpjuv MLDlarv",NA,NA,2.205
"808",808,"Yellowtail",0.527,0.0448,33.4609758763853,0.28,"CSTlarv CSTpjuv MLDpjuv",NA,NA,2.07
"809",809,"Yellowtail",0.504,0.0501,33.2466616612817,0.28,"CSTlarv LSTpjuv MLDpjuv",NA,NA,2.024
"810",810,"Yellowtail",0.496,0.2249,29.7687111828707,0.36,"CSTlarv MLDpjuv oni_pre",NA,NA,2.008
"811",811,"Yellowtail",0.487,0.3148,27.2124406290141,0.44,"CSTlarv MLDpjuv oni_larv",NA,NA,1.99
"812",812,"Yellowtail",0.472,0.2608,27.5132730254192,0.4,"CSTlarv MLDpjuv oni_pjuv",NA,NA,1.96
"813",813,"Yellowtail",0.513,0.0452,33.4702063445833,0.24,"CSTlarv MLDpjuv pdo_larv",NA,NA,2.042
"814",814,"Yellowtail",0.498,0.1091,31.8441773730661,0.4,"CSTlarv MLDpjuv pdo_pjuv",NA,NA,2.012
"815",815,"Yellowtail",0.481,0.3136,28.320977389399,0.36,"CSTlarv CutiSTIpjuv MLDpjuv",NA,NA,1.978
"816",816,"Yellowtail",0.564,0.046,33.5306913288544,0.24,"CSTlarv CutiTUMIpjuv MLDpjuv",NA,NA,2.144
"817",817,"Yellowtail",0.596,0.0509,33.4394310153146,0.2,"BeutiTUMIpjuv CSTlarv MLDpjuv",NA,NA,2.225
"818",818,"Yellowtail",0.522,0.0489,33.2770282441111,0.16,"BeutiSTIpjuv CSTlarv MLDpjuv",NA,NA,2.255
"819",819,"Yellowtail",0.442,0.2342,29.3700590161622,0.6,"CSTpjuv LSTlarv MLDpjuv",NA,NA,2.453
"820",820,"Yellowtail",0.477,0.2239,29.7980513964634,0.6,"CSTpjuv MLDpjuv oni_pre",NA,NA,2.523
"821",821,"Yellowtail",0.469,0.3312,26.9495210096706,0.52,"CSTpjuv MLDpjuv oni_larv",NA,NA,2.507
"822",822,"Yellowtail",0.408,0.3215,25.6652150008989,0.6,"CSTpjuv MLDpjuv oni_pjuv",NA,NA,2.385
