"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"216",216,"Yellowtail",0.504,0.1881,29.4909492803808,0.52,"CutiTUMIpjuv DDpjuv MLDlarv",0.33392972,0.34599654
"217",217,"Yellowtail",0.485,0.0381,33.5596963207907,0.32,"CSTpjuv DDpjuv MLDpjuv",0.60478619,0.48205788
"218",218,"Yellowtail",0.497,0.0347,33.6493163972061,0.36,"CutiTUMIpjuv DDpjuv MLDpjuv",0.33392972,0.34599654
"219",219,"Yellowtail",0.478,0.1705,31.2303256234804,0.56,"CSTpjuv DDpjuv LSTlarv",0.60478619,0.48205788
"220",220,"Yellowtail",0.513,0.1817,31.3881450879148,0.44,"CutiTUMIpjuv DDpjuv LSTlarv",0.33392972,0.34599654
"221",221,"Yellowtail",0.512,0.1996,29.3236070540499,0.48,"DDben MLDpart MLDpjuv",0.3427491,0.348285
"222",222,"Yellowtail",0.485,0.1612,30.1374241351187,0.48,"CSTlarv DDben MLDpart",0.32613274,0.34545079
"223",223,"Yellowtail",0.454,0.2795,28.3047405049901,0.44,"CutiSTIpjuv DDben MLDpart",0.38439525,0.41864256
"224",224,"Yellowtail",0.444,0.208,29.6503108788664,0.52,"BeutiSTIpjuv DDben MLDpart",0.33529647,0.43819983
"225",225,"Yellowtail",0.424,0.2551,27.788928777567,0.6,"DDben MLDlarv MLDpjuv",0.3427491,0.348285
"226",226,"Yellowtail",0.456,0.205,29.024098220322,0.4,"CSTlarv DDben MLDlarv",0.32613274,0.34545079
"227",227,"Yellowtail",0.437,0.3052,27.206807736482,0.4,"CutiSTIpjuv DDben MLDlarv",0.38439525,0.41864256
"228",228,"Yellowtail",0.432,0.2784,27.9836537055489,0.44,"BeutiSTIpjuv DDben MLDlarv",0.33529647,0.43819983
"229",229,"Yellowtail",0.505,0.048,33.4310263846275,0.2,"CSTlarv DDben MLDpjuv",0.32613274,0.34545079
"230",230,"Yellowtail",0.459,0.2202,29.9054875784937,0.56,"DDben MLDpjuv oni_pre",0.3427491,0.348285
"231",231,"Yellowtail",0.466,0.046,33.3548781397206,0.32,"BeutiSTIpjuv DDben MLDpjuv",0.33529647,0.43819983
"232",232,"Yellowtail",0.488,0.3155,28.2971358408097,0.36,"CSTlarv CutiSTIpjuv DDben",0.32613274,0.34545079
"233",233,"Yellowtail",0.51,0.0435,33.5579630715424,0.16,"BeutiSTIpjuv CSTlarv DDben",0.33529647,0.43819983
"234",234,"Yellowtail",0.495,0.226,30.2307154083346,0.44,"DDben LSTlarv oni_pre",0.3427491,0.348285
"235",235,"Yellowtail",0.476,0.2863,28.586198541527,0.36,"CutiSTIpjuv DDben oni_pre",0.38439525,0.41864256
"236",236,"Yellowtail",0.453,0.203,30.4322484855861,0.48,"BeutiSTIpjuv DDben oni_pre",0.33529647,0.43819983
"237",237,"Yellowtail",0.462,0.0548,33.1229096514309,0.48,"CSTpjuv MLDpjuv Tcop",0.60478619,0.48205788
"238",238,"Yellowtail",0.456,0.0608,32.9639308726102,0.48,"LSTpjuv MLDpjuv Tcop",0.32296771,0.35184824
"239",239,"Yellowtail",0.437,0.1847,29.8464118782264,0.56,"MLDpjuv pdo_pjuv Tcop",0.31581294,0.37713642
"240",240,"Yellowtail",0.472,0.0553,33.1083741574763,0.44,"CutiTUMIpjuv MLDpjuv Tcop",0.33392972,0.34599654
"241",241,"Yellowtail",0.524,0.0546,33.1274524683076,0.32,"BeutiTUMIpjuv MLDpjuv Tcop",0.32689956,0.35282624
"242",242,"Yellowtail",0.456,0.0739,32.6106989528025,0.4,"BeutiSTIpjuv MLDpjuv Tcop",0.33529647,0.43819983
"243",243,"Yellowtail",0.443,0.1079,31.6756221246506,0.4,"CSTpjuv pdo_pjuv Tcop",0.60478619,0.48205788
"244",244,"Yellowtail",0.454,0.2095,30.0390173234667,0.4,"CSTpjuv CutiSTIpjuv Tcop",0.60478619,0.48205788
"245",245,"Yellowtail",0.516,0.0521,33.6301133579411,0.28,"BeutiTUMIpjuv CSTpjuv Tcop",0.32689956,0.35282624
"246",246,"Yellowtail",0.461,0.0577,33.0465190421511,0.36,"BeutiSTIpjuv CSTpjuv Tcop",0.33529647,0.43819983
"247",247,"Yellowtail",0.423,0.2726,28.1494272076934,0.52,"CutiSTIpjuv LSTpjuv Tcop",0.38439525,0.41864256
"248",248,"Yellowtail",0.464,0.0343,33.6592337826974,0.4,"CutiTUMIpjuv LSTpjuv Tcop",0.33392972,0.34599654
"249",249,"Yellowtail",0.527,0.0479,33.5647692639546,0.28,"BeutiTUMIpjuv LSTpjuv Tcop",0.32689956,0.35282624
"250",250,"Yellowtail",0.458,0.0666,32.8080084633683,0.44,"BeutiSTIpjuv LSTpjuv Tcop",0.33529647,0.43819983
"251",251,"Yellowtail",0.416,0.318,26.3082318449177,0.56,"CutiSTIpjuv oni_pjuv Tcop",0.38439525,0.41864256
"252",252,"Yellowtail",0.45,0.2777,27.7466889586957,0.56,"CutiTUMIpjuv oni_pjuv Tcop",0.33392972,0.34599654
"253",253,"Yellowtail",0.446,0.2928,27.2411045765845,0.52,"BeutiTUMIpjuv oni_pjuv Tcop",0.32689956,0.35282624
"254",254,"Yellowtail",0.427,0.2099,28.6409828148091,0.52,"BeutiSTIpjuv oni_pjuv Tcop",0.33529647,0.43819983
"255",255,"Yellowtail",0.459,0.1798,30.7564501649515,0.44,"CutiTUMIpjuv pdo_pjuv Tcop",0.33392972,0.34599654
"256",256,"Yellowtail",0.476,0.1994,30.316107737804,0.48,"CutiSTIpjuv CutiTUMIpjuv Tcop",0.38439525,0.41864256
"257",257,"Yellowtail",0.49,0.0653,33.0626699965899,0.32,"BeutiSTIpjuv CutiTUMIpjuv Tcop",0.33529647,0.43819983
"258",258,"Yellowtail",0.474,0.0323,33.7115822361313,0.36,"CSTpjuv MLDpjuv Tpart",0.60478619,0.48205788
"259",259,"Yellowtail",0.471,0.04,33.5119119761506,0.36,"LSTpjuv MLDpjuv Tpart",0.32296771,0.35184824
"260",260,"Yellowtail",0.481,0.0296,33.7789124599886,0.4,"CutiTUMIpjuv MLDpjuv Tpart",0.33392972,0.34599654
"261",261,"Yellowtail",0.475,0.0203,34.0194411204446,0.36,"CutiTUMIpjuv LSTpjuv Tpart",0.33392972,0.34599654
"262",262,"Yellowtail",0.478,0.2357,29.4259258909198,0.48,"CutiTUMIpjuv oni_pjuv Tpart",0.33392972,0.34599654
"263",263,"Yellowtail",0.493,0.209,28.6700790910498,0.52,"CSTlarv MLDpart MLDpjuv",0.32613274,0.34545079
"264",264,"Yellowtail",0.469,0.181,29.5391978251463,0.52,"CSTpjuv MLDpart MLDpjuv",0.60478619,0.48205788
"265",265,"Yellowtail",0.448,0.1885,29.3097192344527,0.52,"LSTpjuv MLDpart MLDpjuv",0.32296771,0.35184824
"266",266,"Yellowtail",0.443,0.3084,26.2391681356439,0.64,"MLDpart MLDpjuv pdo_pjuv",0.34957123,0.32373825
"267",267,"Yellowtail",0.46,0.1785,29.6150718141335,0.56,"CutiTUMIpjuv MLDpart MLDpjuv",0.33392972,0.34599654
"268",268,"Yellowtail",0.587,0.1852,29.5007976271885,0.56,"BeutiTUMIpjuv MLDpart MLDpjuv",0.32689956,0.35282624
"269",269,"Yellowtail",0.471,0.1983,29.0046307434054,0.56,"BeutiSTIpjuv MLDpart MLDpjuv",0.33529647,0.43819983
"270",270,"Yellowtail",0.45,0.1856,29.4808099466877,0.44,"CSTlarv CSTpjuv MLDpart",0.32613274,0.34545079
"271",271,"Yellowtail",0.446,0.194,29.139718957097,0.48,"CSTlarv LSTpjuv MLDpart",0.32613274,0.34545079
"272",272,"Yellowtail",0.439,0.2265,28.1119124436832,0.44,"CSTlarv MLDpart oni_pjuv",0.32613274,0.34545079
"273",273,"Yellowtail",0.428,0.2028,28.8638279070648,0.64,"CSTlarv MLDpart pdo_pjuv",0.32613274,0.34545079
"274",274,"Yellowtail",0.501,0.2976,28.1524057797601,0.44,"CSTlarv CutiSTIpjuv MLDpart",0.32613274,0.34545079
"275",275,"Yellowtail",0.458,0.1607,30.1522293181013,0.44,"CSTlarv CutiTUMIpjuv MLDpart",0.32613274,0.34545079
"276",276,"Yellowtail",0.569,0.1616,30.1258049109372,0.36,"BeutiTUMIpjuv CSTlarv MLDpart",0.32689956,0.35282624
"277",277,"Yellowtail",0.449,0.1951,29.1068613832409,0.6,"BeutiSTIpjuv CSTlarv MLDpart",0.33529647,0.43819983
"278",278,"Yellowtail",0.452,0.2612,28.406595972546,0.6,"CSTpjuv MLDpart pdo_pjuv",0.60478619,0.48205788
"279",279,"Yellowtail",0.454,0.2548,28.4734605589615,0.48,"CSTpjuv CutiSTIpjuv MLDpart",0.60478619,0.48205788
"280",280,"Yellowtail",0.526,0.1629,30.8017214745517,0.48,"BeutiTUMIpjuv CSTpjuv MLDpart",0.32689956,0.35282624
"281",281,"Yellowtail",0.455,0.212,29.4359188648008,0.52,"BeutiSTIpjuv CSTpjuv MLDpart",0.33529647,0.43819983
"282",282,"Yellowtail",0.448,0.2993,26.9987329304782,0.48,"CutiSTIpjuv LSTpjuv MLDpart",0.38439525,0.41864256
"283",283,"Yellowtail",0.432,0.1371,30.8442172633494,0.44,"CutiTUMIpjuv LSTpjuv MLDpart",0.33392972,0.34599654
"284",284,"Yellowtail",0.543,0.1598,30.6825890493252,0.4,"BeutiTUMIpjuv LSTpjuv MLDpart",0.32689956,0.35282624
"285",285,"Yellowtail",0.467,0.176,29.6914152670954,0.56,"BeutiSTIpjuv LSTpjuv MLDpart",0.33529647,0.43819983
"286",286,"Yellowtail",0.426,0.3086,26.4753034295106,0.56,"CutiSTIpjuv MLDpart oni_pjuv",0.38439525,0.41864256
"287",287,"Yellowtail",0.444,0.2411,28.3685723052378,0.48,"CutiTUMIpjuv MLDpart oni_pjuv",0.33392972,0.34599654
"288",288,"Yellowtail",0.48,0.2986,26.9619957763718,0.48,"BeutiTUMIpjuv MLDpart oni_pjuv",0.32689956,0.35282624
"289",289,"Yellowtail",0.418,0.2364,27.7900392528433,0.52,"BeutiSTIpjuv MLDpart oni_pjuv",0.33529647,0.43819983
"290",290,"Yellowtail",0.442,0.1872,29.7229545938822,0.52,"CutiTUMIpjuv MLDpart pdo_pjuv",0.33392972,0.34599654
"291",291,"Yellowtail",0.468,0.222,29.1110239805012,0.52,"CutiSTIpjuv CutiTUMIpjuv MLDpart",0.38439525,0.41864256
"292",292,"Yellowtail",0.477,0.16,30.1732653150359,0.56,"BeutiSTIpjuv CutiTUMIpjuv MLDpart",0.33529647,0.43819983
"293",293,"Yellowtail",0.452,0.2452,27.4984825523325,0.44,"CSTlarv MLDlarv MLDpjuv",0.32613274,0.34545079
"294",294,"Yellowtail",0.418,0.2213,28.2787153466534,0.52,"CSTpjuv MLDlarv MLDpjuv",0.60478619,0.48205788
"295",295,"Yellowtail",0.419,0.2455,27.7633511060052,0.48,"LSTpjuv MLDlarv MLDpjuv",0.32296771,0.35184824
"296",296,"Yellowtail",0.4,0.3043,26.2203933027444,0.68,"MLDlarv MLDpjuv pdo_pjuv",0.32596746,0.3294355
"297",297,"Yellowtail",0.417,0.2206,28.2997885019196,0.56,"CutiTUMIpjuv MLDlarv MLDpjuv",0.33392972,0.34599654
"298",298,"Yellowtail",0.483,0.3022,27.3715054977111,0.44,"BeutiTUMIpjuv MLDlarv MLDpjuv",0.32689956,0.35282624
"299",299,"Yellowtail",0.43,0.2397,27.679978013127,0.6,"BeutiSTIpjuv MLDlarv MLDpjuv",0.33529647,0.43819983
"300",300,"Yellowtail",0.433,0.2116,28.5889279644293,0.48,"CSTlarv CSTpjuv MLDlarv",0.32613274,0.34545079
"301",301,"Yellowtail",0.423,0.2359,27.80497991712,0.44,"CSTlarv LSTpjuv MLDlarv",0.32613274,0.34545079
"302",302,"Yellowtail",0.423,0.2164,28.4349850894616,0.48,"CSTlarv MLDlarv pdo_pjuv",0.32613274,0.34545079
"303",303,"Yellowtail",0.453,0.2509,27.6697606816696,0.52,"CSTlarv CutiSTIpjuv MLDlarv",0.32613274,0.34545079
"304",304,"Yellowtail",0.443,0.1964,29.0654382286793,0.48,"CSTlarv CutiTUMIpjuv MLDlarv",0.32613274,0.34545079
"305",305,"Yellowtail",0.529,0.2352,28.5864242281876,0.36,"BeutiTUMIpjuv CSTlarv MLDlarv",0.32689956,0.35282624
"306",306,"Yellowtail",0.426,0.2298,28.0025877046372,0.6,"BeutiSTIpjuv CSTlarv MLDlarv",0.33529647,0.43819983
"307",307,"Yellowtail",0.431,0.206,28.9189876605149,0.6,"CSTpjuv MLDlarv pdo_pjuv",0.60478619,0.48205788
"308",308,"Yellowtail",0.438,0.2565,27.9254266327968,0.44,"CSTpjuv CutiSTIpjuv MLDlarv",0.60478619,0.48205788
"309",309,"Yellowtail",0.482,0.2761,28.5859768054117,0.48,"BeutiTUMIpjuv CSTpjuv MLDlarv",0.32689956,0.35282624
"310",310,"Yellowtail",0.442,0.2176,28.7406192352627,0.52,"BeutiSTIpjuv CSTpjuv MLDlarv",0.33529647,0.43819983
"311",311,"Yellowtail",0.444,0.343,25.7771125031704,0.56,"CutiSTIpjuv LSTpjuv MLDlarv",0.38439525,0.41864256
"312",312,"Yellowtail",0.424,0.1824,29.497362049529,0.52,"CutiTUMIpjuv LSTpjuv MLDlarv",0.33392972,0.34599654
"313",313,"Yellowtail",0.481,0.3331,27.2879457307984,0.48,"BeutiTUMIpjuv LSTpjuv MLDlarv",0.32689956,0.35282624
"314",314,"Yellowtail",0.448,0.2693,27.6080913158781,0.6,"BeutiSTIpjuv LSTpjuv MLDlarv",0.33529647,0.43819983
"315",315,"Yellowtail",0.432,0.2187,29.07041178412,0.56,"CutiTUMIpjuv MLDlarv pdo_pjuv",0.33392972,0.34599654
"316",316,"Yellowtail",0.449,0.2372,28.3181012271247,0.44,"CutiSTIpjuv CutiTUMIpjuv MLDlarv",0.38439525,0.41864256
"317",317,"Yellowtail",0.453,0.2171,28.866458665991,0.44,"BeutiSTIpjuv CutiTUMIpjuv MLDlarv",0.33529647,0.43819983
"318",318,"Yellowtail",0.527,0.0448,33.4609758764065,0.28,"CSTlarv CSTpjuv MLDpjuv",0.32613274,0.34545079
"319",319,"Yellowtail",0.504,0.0501,33.2466616612976,0.28,"CSTlarv LSTpjuv MLDpjuv",0.32613274,0.34545079
"320",320,"Yellowtail",0.498,0.1091,31.8441773730674,0.4,"CSTlarv MLDpjuv pdo_pjuv",0.32613274,0.34545079
"321",321,"Yellowtail",0.564,0.046,33.5306913288357,0.24,"CSTlarv CutiTUMIpjuv MLDpjuv",0.32613274,0.34545079
"322",322,"Yellowtail",0.596,0.0509,33.4394310152978,0.2,"BeutiTUMIpjuv CSTlarv MLDpjuv",0.32689956,0.35282624
"323",323,"Yellowtail",0.522,0.0489,33.2770282440812,0.16,"BeutiSTIpjuv CSTlarv MLDpjuv",0.33529647,0.43819983
"324",324,"Yellowtail",0.477,0.2239,29.7980513964632,0.6,"CSTpjuv MLDpjuv oni_pre",0.60478619,0.48205788
"325",325,"Yellowtail",0.469,0.3312,26.9495210096684,0.52,"CSTpjuv MLDpjuv oni_larv",0.60478619,0.48205788
"326",326,"Yellowtail",0.468,0.0323,33.7098533757675,0.36,"CSTpjuv MLDpjuv pdo_larv",0.60478619,0.48205788
"327",327,"Yellowtail",0.458,0.1123,31.6797503569949,0.4,"CSTpjuv MLDpjuv pdo_pjuv",0.60478619,0.48205788
"328",328,"Yellowtail",0.531,0.036,33.6140010946943,0.32,"BeutiTUMIpjuv CSTpjuv MLDpjuv",0.32689956,0.35282624
"329",329,"Yellowtail",0.472,0.0465,33.3398758097246,0.28,"BeutiSTIpjuv CSTpjuv MLDpjuv",0.33529647,0.43819983
"330",330,"Yellowtail",0.452,0.2617,28.6147328536393,0.6,"LSTpjuv MLDpjuv oni_pre",0.32296771,0.35184824
"331",331,"Yellowtail",0.443,0.368,25.650670795072,0.6,"LSTpjuv MLDpjuv oni_larv",0.32296771,0.35184824
"332",332,"Yellowtail",0.467,0.0398,33.5148303135829,0.4,"LSTpjuv MLDpjuv pdo_larv",0.32296771,0.35184824
"333",333,"Yellowtail",0.482,0.0398,33.5153680572796,0.4,"CutiTUMIpjuv LSTpjuv MLDpjuv",0.33392972,0.34599654
"334",334,"Yellowtail",0.568,0.0405,33.4969123094675,0.4,"BeutiTUMIpjuv LSTpjuv MLDpjuv",0.32689956,0.35282624
"335",335,"Yellowtail",0.491,0.0541,33.1409610094702,0.32,"BeutiSTIpjuv LSTpjuv MLDpjuv",0.33529647,0.43819983
"336",336,"Yellowtail",0.497,0.2234,29.8760635927384,0.52,"CutiTUMIpjuv MLDpjuv oni_pre",0.33392972,0.34599654
"337",337,"Yellowtail",0.466,0.2227,29.8174194288122,0.52,"BeutiSTIpjuv MLDpjuv oni_pre",0.33529647,0.43819983
"338",338,"Yellowtail",0.484,0.3547,26.7173130775816,0.48,"CutiTUMIpjuv MLDpjuv oni_larv",0.33392972,0.34599654
"339",339,"Yellowtail",0.46,0.3161,27.2133847655987,0.52,"BeutiSTIpjuv MLDpjuv oni_larv",0.33529647,0.43819983
"340",340,"Yellowtail",0.475,0.0305,33.7577858677728,0.4,"CutiTUMIpjuv MLDpjuv pdo_larv",0.33392972,0.34599654
"341",341,"Yellowtail",0.473,0.1047,31.8862994646502,0.48,"CutiTUMIpjuv MLDpjuv pdo_pjuv",0.33392972,0.34599654
"342",342,"Yellowtail",0.505,0.0431,33.4305359624239,0.36,"BeutiSTIpjuv CutiTUMIpjuv MLDpjuv",0.33529647,0.43819983
"343",343,"Yellowtail",0.487,0.0821,32.3894099800845,0.32,"CSTlarv CSTpjuv pdo_pjuv",0.32613274,0.34545079
"344",344,"Yellowtail",0.466,0.4035,26.4532232341638,0.44,"CSTlarv CSTpjuv CutiSTIpjuv",0.32613274,0.34545079
"345",345,"Yellowtail",0.575,0.042,33.45872777239,0.28,"BeutiTUMIpjuv CSTlarv CSTpjuv",0.32689956,0.35282624
"346",346,"Yellowtail",0.513,0.0484,33.2923559410506,0.24,"BeutiSTIpjuv CSTlarv CSTpjuv",0.33529647,0.43819983
"347",347,"Yellowtail",0.451,0.3732,26.0904861248056,0.52,"CSTlarv CutiSTIpjuv LSTpjuv",0.32613274,0.34545079
"348",348,"Yellowtail",0.498,0.0387,33.5444403863053,0.24,"CSTlarv CutiTUMIpjuv LSTpjuv",0.32613274,0.34545079
"349",349,"Yellowtail",0.621,0.0424,33.4472999001681,0.24,"BeutiTUMIpjuv CSTlarv LSTpjuv",0.32689956,0.35282624
"350",350,"Yellowtail",0.508,0.0751,32.9308021831418,0.32,"BeutiSTIpjuv CSTlarv LSTpjuv",0.33529647,0.43819983
"351",351,"Yellowtail",0.444,0.3833,25.5596591027652,0.56,"CSTlarv CutiSTIpjuv oni_pjuv",0.32613274,0.34545079
"352",352,"Yellowtail",0.483,0.1902,30.0793594784161,0.44,"CSTlarv CutiTUMIpjuv oni_pjuv",0.32613274,0.34545079
"353",353,"Yellowtail",0.542,0.2628,28.4124445886736,0.44,"BeutiTUMIpjuv CSTlarv oni_pjuv",0.32689956,0.35282624
"354",354,"Yellowtail",0.472,0.2152,29.4008859141762,0.36,"BeutiSTIpjuv CSTlarv oni_pjuv",0.33529647,0.43819983
"355",355,"Yellowtail",0.501,0.0603,32.9759894647362,0.32,"CSTlarv CutiTUMIpjuv pdo_pjuv",0.32613274,0.34545079
"356",356,"Yellowtail",0.54,0.3146,28.3391831125146,0.36,"CSTlarv CutiSTIpjuv CutiTUMIpjuv",0.32613274,0.34545079
"357",357,"Yellowtail",0.575,0.0371,33.585760859304,0.16,"BeutiSTIpjuv CSTlarv CutiTUMIpjuv",0.33529647,0.43819983
"358",358,"Yellowtail",0.482,0.2375,29.8523337458953,0.56,"CSTpjuv LSTlarv oni_pre",0.60478619,0.48205788
"359",359,"Yellowtail",0.457,0.145,31.9130285101117,0.52,"CSTpjuv LSTlarv pdo_larv",0.60478619,0.48205788
"360",360,"Yellowtail",0.452,0.1791,30.7792504563254,0.56,"CSTpjuv LSTlarv pdo_pjuv",0.60478619,0.48205788
"361",361,"Yellowtail",0.504,0.1936,31.2292769159812,0.4,"BeutiTUMIpjuv CSTpjuv LSTlarv",0.32689956,0.35282624
"362",362,"Yellowtail",0.455,0.3082,27.8741353108457,0.4,"CSTpjuv CutiSTIpjuv oni_pre",0.60478619,0.48205788
"363",363,"Yellowtail",0.459,0.2134,30.106717356869,0.52,"BeutiSTIpjuv CSTpjuv oni_pre",0.33529647,0.43819983
"364",364,"Yellowtail",0.444,0.3587,26.1615716849821,0.52,"CSTpjuv CutiSTIpjuv oni_larv",0.60478619,0.48205788
"365",365,"Yellowtail",0.441,0.2796,28.0373849111047,0.52,"BeutiSTIpjuv CSTpjuv oni_larv",0.33529647,0.43819983
"366",366,"Yellowtail",0.469,0.2606,28.8692662073738,0.44,"LSTlarv LSTpjuv oni_pre",0.37896819,0.3478156
"367",367,"Yellowtail",0.468,0.1461,31.8049979335435,0.48,"LSTlarv LSTpjuv pdo_larv",0.37896819,0.3478156
"368",368,"Yellowtail",0.507,0.1458,31.8273100641372,0.44,"CutiTUMIpjuv LSTlarv LSTpjuv",0.33392972,0.34599654
"369",369,"Yellowtail",0.51,0.1868,31.3129890905425,0.4,"BeutiTUMIpjuv LSTlarv LSTpjuv",0.32689956,0.35282624
"370",370,"Yellowtail",0.485,0.239,29.2360585893021,0.44,"LSTlarv oni_pjuv oni_pre",0.37896819,0.3478156
"371",371,"Yellowtail",0.511,0.2505,30.0301147517517,0.48,"CutiTUMIpjuv LSTlarv oni_pre",0.33392972,0.34599654
"372",372,"Yellowtail",0.495,0.2848,28.507014830064,0.48,"CutiTUMIpjuv LSTlarv oni_pjuv",0.33392972,0.34599654
"373",373,"Yellowtail",0.491,0.3063,27.4627637737388,0.44,"BeutiTUMIpjuv LSTlarv oni_pjuv",0.32689956,0.35282624
"374",374,"Yellowtail",0.482,0.137,32.1627124559236,0.44,"CutiTUMIpjuv LSTlarv pdo_larv",0.33392972,0.34599654
"375",375,"Yellowtail",0.473,0.2132,30.6927546125866,0.48,"CutiTUMIpjuv LSTlarv pdo_pjuv",0.33392972,0.34599654
"376",376,"Yellowtail",0.404,0.4128,24.2105018738851,0.56,"CutiSTIpjuv LSTpjuv oni_pre",0.38439525,0.41864256
"377",377,"Yellowtail",0.439,0.2483,29.0704958608003,0.64,"CutiTUMIpjuv LSTpjuv oni_pre",0.33392972,0.34599654
"378",378,"Yellowtail",0.439,0.2615,28.7429643039266,0.56,"BeutiSTIpjuv LSTpjuv oni_pre",0.33529647,0.43819983
"379",379,"Yellowtail",0.396,0.4507,22.6507530096114,0.56,"CutiSTIpjuv LSTpjuv oni_larv",0.38439525,0.41864256
"380",380,"Yellowtail",0.42,0.3229,26.588129762892,0.56,"CutiTUMIpjuv LSTpjuv oni_larv",0.33392972,0.34599654
"381",381,"Yellowtail",0.421,0.3221,26.5872806971799,0.64,"BeutiSTIpjuv LSTpjuv oni_larv",0.33529647,0.43819983
"382",382,"Yellowtail",0.469,0.0193,34.0434771149083,0.36,"CutiTUMIpjuv LSTpjuv pdo_larv",0.33392972,0.34599654
"383",383,"Yellowtail",0.451,0.2711,28.2542312953071,0.48,"CutiSTIpjuv CutiTUMIpjuv LSTpjuv",0.38439525,0.41864256
"384",384,"Yellowtail",0.518,0.0453,33.3712677150905,0.36,"BeutiSTIpjuv CutiTUMIpjuv LSTpjuv",0.33529647,0.43819983
"385",385,"Yellowtail",0.434,0.3084,26.986510870598,0.48,"CutiSTIpjuv oni_pjuv oni_pre",0.38439525,0.41864256
"386",386,"Yellowtail",0.47,0.2824,28.5356247904441,0.56,"CutiTUMIpjuv oni_pjuv oni_pre",0.33392972,0.34599654
"387",387,"Yellowtail",0.459,0.2393,29.0180740561648,0.44,"BeutiSTIpjuv oni_pjuv oni_pre",0.33529647,0.43819983
"388",388,"Yellowtail",0.483,0.2862,28.5982801480105,0.4,"CutiSTIpjuv CutiTUMIpjuv oni_pre",0.38439525,0.41864256
"389",389,"Yellowtail",0.48,0.2363,30.1013277338569,0.44,"BeutiSTIpjuv CutiTUMIpjuv oni_pre",0.33529647,0.43819983
"390",390,"Yellowtail",0.467,0.343,26.7203498414573,0.52,"CutiSTIpjuv CutiTUMIpjuv oni_larv",0.38439525,0.41864256
"391",391,"Yellowtail",0.458,0.3122,27.7647797069531,0.48,"BeutiSTIpjuv CutiTUMIpjuv oni_larv",0.33529647,0.43819983
"392",392,"Yellowtail",0.448,0.3027,27.0709513394622,0.52,"CutiSTIpjuv CutiTUMIpjuv oni_pjuv",0.38439525,0.41864256
"393",393,"Yellowtail",0.472,0.2551,28.7715621673539,0.48,"BeutiSTIpjuv CutiTUMIpjuv oni_pjuv",0.33529647,0.43819983
