"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"250",250,"Petrale Sole",0.461,0.548,20.1650677801824,0.52,"CSTpjuv DDlarv LSTlarv",0.6543607,0.48002446
"251",251,"Petrale Sole",0.371,0.7365,8.17672438030573,0.68,"CSTbjuv.a DDlarv LSTlarv",0.61714187,0.50728225
"252",252,"Petrale Sole",0.403,0.5715,18.8476621343025,0.64,"CSTbjuv.b DDlarv LSTlarv",0.62743241,0.48704238
"253",253,"Petrale Sole",0.445,0.497,22.7222276872816,0.6,"CSTegg1 DDlarv LSTpjuv",0.6363459,0.47582463
"254",254,"Petrale Sole",0.485,0.4407,25.2959977443688,0.6,"CSTlarv DDlarv LSTpjuv",0.64707652,0.52934513
"255",255,"Petrale Sole",0.491,0.4552,24.5758975699865,0.68,"CSTpjuv DDlarv LSTpjuv",0.67088253,0.51172205
"256",256,"Petrale Sole",0.426,0.6209,16.1974602137297,0.72,"CSTbjuv.a DDlarv LSTpjuv",0.6543607,0.48002446
"257",257,"Petrale Sole",0.436,0.495,22.8206810777306,0.68,"CSTbjuv.b DDlarv LSTpjuv",0.6543607,0.48002446
"258",258,"Petrale Sole",0.454,0.256,30.1049377495314,0.64,"CSTegg1 DDlarv LSTbjuv.a",0.61714187,0.50728225
"259",259,"Petrale Sole",0.454,0.2113,31.5608398605959,0.64,"CSTlarv DDlarv LSTbjuv.a",0.62743241,0.48704238
"260",260,"Petrale Sole",0.447,0.2803,29.3882328988987,0.64,"CSTpjuv DDlarv LSTbjuv.a",0.6363459,0.47582463
"261",261,"Petrale Sole",0.404,0.4215,24.4282480012608,0.64,"CSTbjuv.a DDlarv LSTbjuv.a",0.64707652,0.52934513
"262",262,"Petrale Sole",0.462,0.257,29.9714289148477,0.56,"CSTegg1 DDlarv LSTbjuv.b",0.67088253,0.51172205
"263",263,"Petrale Sole",0.457,0.2189,31.1934098645227,0.6,"CSTlarv DDlarv LSTbjuv.b",0.6543607,0.48002446
"264",264,"Petrale Sole",0.448,0.2905,28.8910336005814,0.64,"CSTpjuv DDlarv LSTbjuv.b",0.6543607,0.48002446
"265",265,"Petrale Sole",0.415,0.4301,24.0275937142671,0.68,"CSTbjuv.a DDlarv LSTbjuv.b",0.61714187,0.50728225
"266",266,"Petrale Sole",0.444,0.3012,28.8554637390595,0.6,"CSTegg1 CSTlarv DDlarv",0.62743241,0.48704238
"267",267,"Petrale Sole",0.434,0.3736,26.2149968792593,0.68,"CSTegg1 CSTpjuv DDlarv",0.6363459,0.47582463
"268",268,"Petrale Sole",0.408,0.4884,21.4330413007203,0.68,"CSTbjuv.a CSTegg1 DDlarv",0.64707652,0.52934513
"269",269,"Petrale Sole",0.432,0.4336,23.8057636537283,0.76,"CSTbjuv.b CSTpjuv DDlarv",0.67088253,0.51172205
"270",270,"Petrale Sole",0.422,0.4899,21.3640890252156,0.72,"CSTbjuv.a CSTbjuv.b DDlarv",0.61714187,0.50728225
"271",271,"Petrale Sole",0.453,0.4915,22.9594956667017,0.6,"DDpjuv LSTegg2 LSTlarv",0.66377409,0.49233682
"272",272,"Petrale Sole",0.484,0.4034,26.7064914512819,0.6,"DDpjuv LSTegg2 LSTpjuv",0.62743241,0.48704238
"273",273,"Petrale Sole",0.489,0.1539,32.4982775904148,0.64,"DDpjuv LSTbjuv.b LSTegg2",0.6363459,0.47582463
"274",274,"Petrale Sole",0.483,0.2307,31.032954316729,0.6,"CSTlarv DDpjuv LSTegg2",0.64707652,0.52934513
"275",275,"Petrale Sole",0.465,0.2994,28.7090321442098,0.72,"CSTpjuv DDpjuv LSTegg2",0.67088253,0.51172205
"276",276,"Petrale Sole",0.423,0.5511,19.9560987899517,0.64,"CSTegg1 DDpjuv LSTlarv",0.61714187,0.50728225
"277",277,"Petrale Sole",0.454,0.5074,22.2381966897165,0.48,"CSTlarv DDpjuv LSTlarv",0.66377409,0.49233682
"278",278,"Petrale Sole",0.466,0.5166,21.735389637975,0.52,"CSTpjuv DDpjuv LSTlarv",0.62743241,0.48704238
"279",279,"Petrale Sole",0.369,0.7213,9.52967045808522,0.72,"CSTbjuv.a DDpjuv LSTlarv",0.6363459,0.47582463
"280",280,"Petrale Sole",0.418,0.5421,20.4213726094197,0.64,"CSTbjuv.b DDpjuv LSTlarv",0.64707652,0.52934513
"281",281,"Petrale Sole",0.45,0.4875,23.1512082157504,0.64,"CSTegg1 DDpjuv LSTpjuv",0.67088253,0.51172205
