"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"218",218,"Petrale Sole",0.453,0.5276,15.1448924767673,0.647058823529412,"DDegg1 DDpre LSTlarv",0.384,0.482
"219",219,"Petrale Sole",0.488,0.4782,16.9190048961106,0.647058823529412,"DDegg1 DDpre LSTpjuv",0.341,0.437
"220",220,"Petrale Sole",0.474,0.6613,10.3976699946108,0.588235294117647,"CSTegg1 DDegg1 DDpre",0.341,0.437
"221",221,"Petrale Sole",0.52,0.4545,17.2290835128891,0.588235294117647,"CSTlarv DDegg1 DDpre",0.341,0.437
"222",222,"Petrale Sole",0.485,0.463,17.2328895775505,0.705882352941177,"CSTpjuv DDegg1 DDpre",0.341,0.437
"223",223,"Petrale Sole",0.507,0.5047,15.7244273744929,0.588235294117647,"CSTbjuv.a DDegg1 DDpre",0.297,0.416
"224",224,"Petrale Sole",0.513,0.6566,11.6688479084266,0.647058823529412,"CSTbjuv.b DDegg1 DDpre",0.345,0.604
"225",225,"Petrale Sole",0.489,0.3723,19.2781533760203,0.823529411764706,"DDlarv DDpre MLDegg",0.293,0.402
"226",226,"Petrale Sole",0.339,0.616,11.5134153523904,0.764705882352941,"DDlarv DDpre LSTegg1",0.295,0.382
"227",227,"Petrale Sole",0.45,0.3982,18.0620072211675,0.647058823529412,"DDlarv DDpre LSTegg2",0.42,0.422
"228",228,"Petrale Sole",0.514,0.6204,14.1685378121708,0.588235294117647,"DDlarv DDpre LSTlarv",0.384,0.482
"229",229,"Petrale Sole",0.51,0.3156,19.5599729284653,0.705882352941177,"DDlarv DDpre LSTpjuv",0.328,0.452
"230",230,"Petrale Sole",0.453,0.445,17.0559833810438,0.764705882352941,"CSTegg1 DDlarv DDpre",0.328,0.452
"231",231,"Petrale Sole",0.294,0.6682,9.11183955056819,0.705882352941177,"CSTegg2 DDlarv DDpre",0.328,0.452
"232",232,"Petrale Sole",0.463,0.3421,19.5613508484529,0.764705882352941,"CSTlarv DDlarv DDpre",0.328,0.452
"233",233,"Petrale Sole",0.424,0.3757,18.9784217054938,0.823529411764706,"CSTpjuv DDlarv DDpre",0.297,0.416
"234",234,"Petrale Sole",0.531,0.4163,18.1992292818184,0.647058823529412,"CSTbjuv.a DDlarv DDpre",0.345,0.604
"235",235,"Petrale Sole",0.55,0.4536,18.7046352953732,0.705882352941177,"CSTbjuv.b DDlarv DDpre",0.293,0.402
"236",236,"Petrale Sole",0.495,0.3575,19.7418469089265,0.823529411764706,"DDpjuv DDpre MLDegg",0.295,0.382
"237",237,"Petrale Sole",0.348,0.5988,12.2546817059501,0.705882352941177,"DDpjuv DDpre LSTegg1",0.42,0.422
"238",238,"Petrale Sole",0.466,0.3699,18.7659985245937,0.647058823529412,"DDpjuv DDpre LSTegg2",0.384,0.482
"239",239,"Petrale Sole",0.517,0.6455,13.7006086336843,0.647058823529412,"DDpjuv DDpre LSTlarv",0.359,0.479
"240",240,"Petrale Sole",0.506,0.2819,20.3767719485531,0.705882352941177,"DDpjuv DDpre LSTpjuv",0.359,0.479
"241",241,"Petrale Sole",0.463,0.4742,16.4628824028033,0.764705882352941,"CSTegg1 DDpjuv DDpre",0.359,0.479
"242",242,"Petrale Sole",0.282,0.666,9.23100557471022,0.705882352941177,"CSTegg2 DDpjuv DDpre",0.297,0.416
"243",243,"Petrale Sole",0.482,0.3071,20.4730016084659,0.764705882352941,"CSTlarv DDpjuv DDpre",0.293,0.402
"244",244,"Petrale Sole",0.44,0.3425,19.8692810159153,0.823529411764706,"CSTpjuv DDpjuv DDpre",0.295,0.382
"245",245,"Petrale Sole",0.513,0.416,18.2137794704454,0.705882352941177,"CSTbjuv.a DDpjuv DDpre",0.42,0.422
"246",246,"Petrale Sole",0.582,0.4069,19.3697102366874,0.705882352941177,"CSTbjuv.b DDpjuv DDpre",0.384,0.482
"247",247,"Petrale Sole",0.404,0.6031,12.0901786458342,0.764705882352941,"DDpre LSTegg1 MLDegg",0.359,0.479
"248",248,"Petrale Sole",0.577,0.3752,19.9234564288715,0.823529411764706,"DDpre LSTegg2 MLDegg",0.359,0.479
"249",249,"Petrale Sole",0.588,0.4291,19.2379164912236,0.705882352941177,"DDpre LSTlarv MLDegg",0.297,0.416
"250",250,"Petrale Sole",0.583,0.386,20.3016044039882,0.705882352941177,"DDpre LSTpjuv MLDegg",0.293,0.402
"251",251,"Petrale Sole",0.411,0.5967,13.5957625937376,0.705882352941177,"CSTegg1 DDpre MLDegg",0.295,0.382
"252",252,"Petrale Sole",0.533,0.3338,20.8368170619283,0.823529411764706,"CSTlarv DDpre MLDegg",0.42,0.422
"253",253,"Petrale Sole",0.528,0.3634,20.551381072327,0.88235294117647,"CSTpjuv DDpre MLDegg",0.384,0.482
"254",254,"Petrale Sole",0.613,0.3518,20.1823336020784,0.705882352941177,"CSTbjuv.a DDpre MLDegg",0.297,0.416
"255",255,"Petrale Sole",0.659,0.496,17.6570209965769,0.647058823529412,"CSTbjuv.b DDpre MLDegg",0.345,0.604
"256",256,"Petrale Sole",0.515,0.5707,13.3647443772982,0.705882352941177,"DDpre LSTegg1 LSTlarv",0.293,0.402
"257",257,"Petrale Sole",0.479,0.572,13.3226773657501,0.705882352941177,"DDpre LSTegg1 LSTpjuv",0.295,0.382
"258",258,"Petrale Sole",0.374,0.6817,8.35576074828194,0.823529411764706,"CSTegg1 DDpre LSTegg1",0.42,0.422
"259",259,"Petrale Sole",0.307,0.675,10.2381321848985,0.823529411764706,"CSTlarv DDpre LSTegg1",0.384,0.482
"260",260,"Petrale Sole",0.349,0.6675,10.6412678216029,0.823529411764706,"CSTpjuv DDpre LSTegg1",0.297,0.416
"261",261,"Petrale Sole",0.353,0.5659,13.5706024291857,0.764705882352941,"CSTbjuv.a DDpre LSTegg1",0.345,0.604
"262",262,"Petrale Sole",0.388,0.6885,8.87675335122478,0.705882352941177,"CSTbjuv.b DDpre LSTegg1",0.293,0.402
"263",263,"Petrale Sole",0.501,0.3101,20.6054460509163,0.764705882352941,"DDpre LSTegg2 LSTlarv",0.295,0.382
"264",264,"Petrale Sole",0.538,0.2711,21.1840232219558,0.764705882352941,"DDpre LSTegg2 LSTpjuv",0.42,0.422
"265",265,"Petrale Sole",0.445,0.385,18.6045987868503,0.764705882352941,"CSTegg1 DDpre LSTegg2",0.384,0.482
"266",266,"Petrale Sole",0.436,0.2951,20.0615709304386,0.88235294117647,"CSTlarv DDpre LSTegg2",0.297,0.416
"267",267,"Petrale Sole",0.445,0.3358,19.0494005307335,0.88235294117647,"CSTpjuv DDpre LSTegg2",0.297,0.416
"268",268,"Petrale Sole",0.453,0.2664,21.1487646140917,0.764705882352941,"CSTbjuv.a DDpre LSTegg2",0.297,0.416
"269",269,"Petrale Sole",0.518,0.3765,19.1726487289205,0.647058823529412,"CSTbjuv.b DDpre LSTegg2",0.42,0.422
"270",270,"Petrale Sole",0.481,0.2842,20.8891369324859,0.705882352941177,"CSTegg1 DDpre LSTlarv",0.384,0.482
"271",271,"Petrale Sole",0.361,0.6933,8.53928092081465,0.705882352941177,"CSTegg2 DDpre LSTlarv",0.345,0.604
"272",272,"Petrale Sole",0.61,0.2081,22.8885548702644,0.764705882352941,"CSTlarv DDpre LSTlarv",0.345,0.604
"273",273,"Petrale Sole",0.503,0.2768,22.0467068976144,0.88235294117647,"CSTpjuv DDpre LSTlarv",0.42,0.422
"274",274,"Petrale Sole",0.514,0.1868,22.7781489485752,0.823529411764706,"CSTbjuv.a DDpre LSTlarv",0.384,0.482
"275",275,"Petrale Sole",0.535,0.2849,21.4039704652131,0.764705882352941,"CSTbjuv.b DDpre LSTlarv",0.42,0.422
"276",276,"Petrale Sole",0.474,0.221,21.7600740748973,0.647058823529412,"CSTegg1 DDpre LSTpjuv",0.384,0.482
"277",277,"Petrale Sole",0.346,0.6656,9.26018838036572,0.705882352941177,"CSTegg2 DDpre LSTpjuv",0.42,0.422
"278",278,"Petrale Sole",0.614,0.1843,23.2185862244205,0.764705882352941,"CSTlarv DDpre LSTpjuv",0.384,0.482
"279",279,"Petrale Sole",0.481,0.232,22.5598480764234,0.88235294117647,"CSTpjuv DDpre LSTpjuv",0.42,0.422
"280",280,"Petrale Sole",0.513,0.1463,23.3166655908832,0.823529411764706,"CSTbjuv.a DDpre LSTpjuv",0.355,0.485
"281",281,"Petrale Sole",0.586,0.2102,22.7252609278747,0.764705882352941,"CSTbjuv.b DDpre LSTpjuv",0.322,0.474
"282",282,"Petrale Sole",0.259,0.7997,2.05576990060969,0.88235294117647,"CSTegg1 CSTegg2 DDpre",0.252,0.399
"283",283,"Petrale Sole",0.499,0.2301,22.0379000922736,0.705882352941177,"CSTegg1 CSTlarv DDpre",0.362,0.409
"284",284,"Petrale Sole",0.49,0.2646,21.5352872014887,0.764705882352941,"CSTegg1 CSTpjuv DDpre",0.391,0.439
"285",285,"Petrale Sole",0.482,0.3067,20.9718798707325,0.764705882352941,"CSTbjuv.a CSTegg1 DDpre",0.297,0.416
"286",286,"Petrale Sole",0.707,0.1895,22.4342148529908,0.705882352941177,"CSTbjuv.b CSTegg1 DDpre",0.345,0.604
"287",287,"Petrale Sole",0.293,0.6765,8.70336281207117,0.705882352941177,"CSTegg2 CSTlarv DDpre",0.293,0.402
"288",288,"Petrale Sole",0.295,0.6706,9.00487456196374,0.764705882352941,"CSTegg2 CSTpjuv DDpre",0.295,0.382
"289",289,"Petrale Sole",0.333,0.6901,7.98695203160157,0.764705882352941,"CSTbjuv.a CSTegg2 DDpre",0.42,0.422
"290",290,"Petrale Sole",0.378,0.7523,5.61075751765741,0.647058823529412,"CSTbjuv.b CSTegg2 DDpre",0.384,0.482
"291",291,"Petrale Sole",0.503,0.2286,22.5773241030587,0.764705882352941,"CSTbjuv.a CSTlarv DDpre",0.386,0.509
"292",292,"Petrale Sole",0.556,0.2484,22.035735684337,0.823529411764706,"CSTbjuv.b CSTlarv DDpre",0.386,0.509
"293",293,"Petrale Sole",0.483,0.2466,22.2342837835839,0.88235294117647,"CSTbjuv.a CSTpjuv DDpre",0.386,0.509
"294",294,"Petrale Sole",0.523,0.2693,21.6861929514965,0.823529411764706,"CSTbjuv.b CSTpjuv DDpre",0.386,0.509
"295",295,"Petrale Sole",0.653,0.1603,23.1745901961133,0.764705882352941,"CSTbjuv.a CSTbjuv.b DDpre",0.297,0.416
"296",296,"Petrale Sole",0.614,0.337,20.5796864857167,0.705882352941177,"MLDegg Tpre.a Tpre.b",0.293,0.402
"297",297,"Petrale Sole",0.519,0.3475,20.2850765463122,0.764705882352941,"LSTegg1 Tpre.a Tpre.b",0.295,0.382
"298",298,"Petrale Sole",0.595,0.2005,22.6445076708271,0.705882352941177,"LSTegg2 Tpre.a Tpre.b",0.42,0.422
"299",299,"Petrale Sole",0.649,0.1375,23.4902390363329,0.705882352941177,"CSTegg1 Tpre.a Tpre.b",0.384,0.482
"300",300,"Petrale Sole",0.378,0.5843,12.9513519214489,0.764705882352941,"CSTegg2 Tpre.a Tpre.b",0.365,0.51
"301",301,"Petrale Sole",0.498,0.1375,23.9104883911764,0.764705882352941,"CSTlarv Tpre.a Tpre.b",0.365,0.51
"302",302,"Petrale Sole",0.482,0.1647,23.4905014747571,0.88235294117647,"CSTpjuv Tpre.a Tpre.b",0.365,0.51
"303",303,"Petrale Sole",0.906,0.0924,24.3580779300877,0.764705882352941,"CSTbjuv.a Tpre.a Tpre.b",0.297,0.416
"304",304,"Petrale Sole",0.593,0.093,24.3461286928719,0.764705882352941,"CSTbjuv.b Tpre.a Tpre.b",0.293,0.402
"305",305,"Petrale Sole",0.539,0.446,18.5666348821309,0.647058823529412,"DDegg1 LSTegg2 Tpre.a",0.295,0.382
"306",306,"Petrale Sole",0.547,0.5941,13.3987972757905,0.647058823529412,"CSTegg1 DDegg1 Tpre.a",0.42,0.422
"307",307,"Petrale Sole",0.544,0.4219,18.3799982218786,0.705882352941177,"CSTlarv DDegg1 Tpre.a",0.384,0.482
"308",308,"Petrale Sole",0.509,0.4045,18.816746588377,0.705882352941177,"CSTpjuv DDegg1 Tpre.a",0.341,0.437
"309",309,"Petrale Sole",0.537,0.4773,16.7545654554953,0.647058823529412,"CSTbjuv.a DDegg1 Tpre.a",0.341,0.437
"310",310,"Petrale Sole",0.505,0.6694,10.7940346663407,0.647058823529412,"CSTbjuv.b DDegg1 Tpre.a",0.341,0.437
"311",311,"Petrale Sole",0.521,0.5137,17.1219919430569,0.588235294117647,"DDegg2 LSTegg2 Tpre.a",0.341,0.437
"312",312,"Petrale Sole",0.513,0.6349,11.9695220872373,0.588235294117647,"CSTegg1 DDegg2 Tpre.a",0.341,0.437
"313",313,"Petrale Sole",0.526,0.4458,17.7059601453357,0.705882352941177,"CSTlarv DDegg2 Tpre.a",0.297,0.416
"314",314,"Petrale Sole",0.497,0.4232,18.3274483892847,0.705882352941177,"CSTpjuv DDegg2 Tpre.a",0.345,0.604
"315",315,"Petrale Sole",0.49,0.5057,15.8332374111476,0.588235294117647,"CSTbjuv.a DDegg2 Tpre.a",0.293,0.402
"316",316,"Petrale Sole",0.504,0.6511,11.7045014500533,0.647058823529412,"CSTbjuv.b DDegg2 Tpre.a",0.295,0.382
"317",317,"Petrale Sole",0.576,0.3699,19.6961709940465,0.764705882352941,"DDlarv MLDegg Tpre.a",0.42,0.422
"318",318,"Petrale Sole",0.522,0.3421,20.5023621302398,0.647058823529412,"DDlarv LSTegg1 Tpre.a",0.384,0.482
"319",319,"Petrale Sole",0.558,0.196,22.5918523915238,0.705882352941177,"DDlarv LSTegg2 Tpre.a",0.328,0.452
"320",320,"Petrale Sole",0.492,0.3434,20.2789109264973,0.705882352941177,"CSTegg1 DDlarv Tpre.a",0.328,0.452
"321",321,"Petrale Sole",0.353,0.5896,12.7329934455915,0.764705882352941,"CSTegg2 DDlarv Tpre.a",0.328,0.452
"322",322,"Petrale Sole",0.509,0.1752,23.0858456839154,0.764705882352941,"CSTlarv DDlarv Tpre.a",0.328,0.452
"323",323,"Petrale Sole",0.488,0.1765,22.8310124050018,0.823529411764706,"CSTpjuv DDlarv Tpre.a",0.328,0.452
"324",324,"Petrale Sole",0.602,0.2901,21.5359354331811,0.705882352941177,"CSTbjuv.a DDlarv Tpre.a",0.297,0.416
"325",325,"Petrale Sole",0.554,0.4295,19.4531131360567,0.764705882352941,"CSTbjuv.b DDlarv Tpre.a",0.345,0.604
"326",326,"Petrale Sole",0.583,0.3574,20.0410878299971,0.764705882352941,"DDpjuv MLDegg Tpre.a",0.293,0.402
"327",327,"Petrale Sole",0.517,0.4237,19.2223553123515,0.647058823529412,"DDpjuv LSTegg1 Tpre.a",0.295,0.382
"328",328,"Petrale Sole",0.56,0.3262,21.4161519888686,0.647058823529412,"DDpjuv LSTegg2 Tpre.a",0.42,0.422
"329",329,"Petrale Sole",0.473,0.4132,18.5819622427091,0.705882352941177,"CSTegg1 DDpjuv Tpre.a",0.384,0.482
"330",330,"Petrale Sole",0.356,0.6018,12.228832893325,0.764705882352941,"CSTegg2 DDpjuv Tpre.a",0.322,0.403
"331",331,"Petrale Sole",0.522,0.2297,22.679992693768,0.764705882352941,"CSTlarv DDpjuv Tpre.a",0.322,0.403
"332",332,"Petrale Sole",0.505,0.2147,22.7940960130729,0.823529411764706,"CSTpjuv DDpjuv Tpre.a",0.322,0.403
"333",333,"Petrale Sole",0.522,0.3665,19.8641939679319,0.647058823529412,"CSTbjuv.a DDpjuv Tpre.a",0.322,0.403
"334",334,"Petrale Sole",0.58,0.4435,19.1135594962431,0.764705882352941,"CSTbjuv.b DDpjuv Tpre.a",0.322,0.403
"335",335,"Petrale Sole",0.628,0.331,20.7129134547339,0.705882352941177,"DDbjuv.a MLDegg Tpre.a",0.297,0.416
"336",336,"Petrale Sole",0.501,0.342,20.4137104447307,0.764705882352941,"DDbjuv.a LSTegg1 Tpre.a",0.345,0.604
"337",337,"Petrale Sole",0.555,0.1903,22.7235551224724,0.705882352941177,"DDbjuv.a LSTegg2 Tpre.a",0.293,0.402
"338",338,"Petrale Sole",0.609,0.1403,23.4359165025807,0.705882352941177,"CSTegg1 DDbjuv.a Tpre.a",0.295,0.382
"339",339,"Petrale Sole",0.369,0.5839,12.9705345144888,0.764705882352941,"CSTegg2 DDbjuv.a Tpre.a",0.42,0.422
"340",340,"Petrale Sole",0.489,0.1334,23.8551088921601,0.823529411764706,"CSTlarv DDbjuv.a Tpre.a",0.384,0.482
"341",341,"Petrale Sole",0.475,0.1615,23.4333027697708,0.88235294117647,"CSTpjuv DDbjuv.a Tpre.a",0.327,0.403
"342",342,"Petrale Sole",0.813,0.0962,24.2866589077671,0.764705882352941,"CSTbjuv.a DDbjuv.a Tpre.a",0.327,0.403
"343",343,"Petrale Sole",0.601,0.0936,24.3341687685406,0.764705882352941,"CSTbjuv.b DDbjuv.a Tpre.a",0.327,0.403
"344",344,"Petrale Sole",0.633,0.3368,20.5810235378195,0.647058823529412,"DDbjuv.b MLDegg Tpre.a",0.327,0.403
"345",345,"Petrale Sole",0.508,0.3521,20.1718938616891,0.764705882352941,"DDbjuv.b LSTegg1 Tpre.a",0.327,0.403
"346",346,"Petrale Sole",0.587,0.1882,22.7338506020748,0.705882352941177,"DDbjuv.b LSTegg2 Tpre.a",0.297,0.416
"347",347,"Petrale Sole",0.6,0.138,23.4806382682306,0.705882352941177,"CSTegg1 DDbjuv.b Tpre.a",0.345,0.604
"348",348,"Petrale Sole",0.362,0.5936,12.5743155725462,0.764705882352941,"CSTegg2 DDbjuv.b Tpre.a",0.293,0.402
"349",349,"Petrale Sole",0.527,0.1324,23.9626785501624,0.764705882352941,"CSTlarv DDbjuv.b Tpre.a",0.295,0.382
"350",350,"Petrale Sole",0.5,0.1613,23.5268441003532,0.88235294117647,"CSTpjuv DDbjuv.b Tpre.a",0.42,0.422
"351",351,"Petrale Sole",0.737,0.0913,24.3781230591242,0.764705882352941,"CSTbjuv.a DDbjuv.b Tpre.a",0.384,0.482
"352",352,"Petrale Sole",0.65,0.0932,24.3416373476583,0.764705882352941,"CSTbjuv.b DDbjuv.b Tpre.a",0.322,0.474
"353",353,"Petrale Sole",0.451,0.7026,9.72985843026844,0.705882352941177,"LSTegg1 MLDegg Tpre.a",0.252,0.399
"354",354,"Petrale Sole",0.604,0.5254,17.1148289053987,0.705882352941177,"LSTegg2 MLDegg Tpre.a",0.362,0.409
"355",355,"Petrale Sole",0.404,0.6051,13.0857809582333,0.705882352941177,"CSTegg1 MLDegg Tpre.a",0.391,0.439
"356",356,"Petrale Sole",0.564,0.36,20.276482818038,0.823529411764706,"CSTlarv MLDegg Tpre.a",0.297,0.416
"357",357,"Petrale Sole",0.561,0.4013,19.7975860972985,0.823529411764706,"CSTpjuv MLDegg Tpre.a",0.293,0.402
"358",358,"Petrale Sole",0.587,0.4153,18.5105189444713,0.764705882352941,"CSTbjuv.a MLDegg Tpre.a",0.295,0.382
"359",359,"Petrale Sole",0.688,0.4847,17.9158569840869,0.705882352941177,"CSTbjuv.b MLDegg Tpre.a",0.42,0.422
"360",360,"Petrale Sole",0.474,0.4347,17.8544006422443,0.705882352941177,"CSTegg1 LSTegg1 Tpre.a",0.384,0.482
"361",361,"Petrale Sole",0.462,0.3816,19.8638887200348,0.823529411764706,"CSTlarv LSTegg1 Tpre.a",0.322,0.474
"362",362,"Petrale Sole",0.461,0.3516,19.7087228503319,0.88235294117647,"CSTpjuv LSTegg1 Tpre.a",0.322,0.474
"363",363,"Petrale Sole",0.473,0.3355,20.5179406421601,0.705882352941177,"CSTbjuv.a LSTegg1 Tpre.a",0.297,0.416
"364",364,"Petrale Sole",0.478,0.5649,14.9393974371541,0.705882352941177,"CSTbjuv.b LSTegg1 Tpre.a",0.293,0.402
"365",365,"Petrale Sole",0.517,0.291,20.4255137252638,0.705882352941177,"CSTegg1 LSTegg2 Tpre.a",0.295,0.382
"366",366,"Petrale Sole",0.428,0.2686,20.6885730153421,0.823529411764706,"CSTlarv LSTegg2 Tpre.a",0.42,0.422
"367",367,"Petrale Sole",0.445,0.336,19.0454541834253,0.823529411764706,"CSTpjuv LSTegg2 Tpre.a",0.384,0.482
"368",368,"Petrale Sole",0.525,0.1886,22.4519188598157,0.764705882352941,"CSTbjuv.a LSTegg2 Tpre.a",0.252,0.399
"369",369,"Petrale Sole",0.492,0.4851,17.5569685974563,0.647058823529412,"CSTbjuv.b LSTegg2 Tpre.a",0.252,0.399
"370",370,"Petrale Sole",0.352,0.6317,11.1413465461717,0.705882352941177,"CSTegg1 CSTegg2 Tpre.a",0.297,0.416
"371",371,"Petrale Sole",0.449,0.1782,22.971171293318,0.764705882352941,"CSTegg1 CSTlarv Tpre.a",0.345,0.604
"372",372,"Petrale Sole",0.44,0.2041,22.483114521587,0.823529411764706,"CSTegg1 CSTpjuv Tpre.a",0.293,0.402
"373",373,"Petrale Sole",0.561,0.2294,22.5396512960819,0.705882352941177,"CSTbjuv.a CSTegg1 Tpre.a",0.295,0.382
"374",374,"Petrale Sole",0.951,0.1446,23.350590033872,0.705882352941177,"CSTbjuv.b CSTegg1 Tpre.a",0.42,0.422
"375",375,"Petrale Sole",0.35,0.5966,12.4363627610751,0.764705882352941,"CSTegg2 CSTlarv Tpre.a",0.384,0.482
"376",376,"Petrale Sole",0.353,0.5875,12.7997307833298,0.764705882352941,"CSTegg2 CSTpjuv Tpre.a",0.297,0.416
"377",377,"Petrale Sole",0.368,0.6243,11.2460100848889,0.764705882352941,"CSTbjuv.a CSTegg2 Tpre.a",0.345,0.604
"378",378,"Petrale Sole",0.421,0.6576,10.8785222400158,0.705882352941177,"CSTbjuv.b CSTegg2 Tpre.a",0.293,0.402
"379",379,"Petrale Sole",0.487,0.1879,23.3902169608568,0.823529411764706,"CSTbjuv.a CSTlarv Tpre.a",0.295,0.382
"380",380,"Petrale Sole",0.515,0.239,22.2550091679733,0.823529411764706,"CSTbjuv.b CSTlarv Tpre.a",0.42,0.422
"381",381,"Petrale Sole",0.489,0.1938,23.1481041712169,0.88235294117647,"CSTbjuv.a CSTpjuv Tpre.a",0.384,0.482
"382",382,"Petrale Sole",0.517,0.2483,22.0348655656234,0.823529411764706,"CSTbjuv.b CSTpjuv Tpre.a",0.297,0.416
"383",383,"Petrale Sole",0.743,0.1224,23.8042376061315,0.705882352941177,"CSTbjuv.a CSTbjuv.b Tpre.a",0.345,0.604
"384",384,"Petrale Sole",0.47,0.5424,15.5481214464957,0.823529411764706,"LSTegg1 MLDegg Tpre.b",0.293,0.402
"385",385,"Petrale Sole",0.587,0.4036,19.7083642807464,0.764705882352941,"LSTegg2 MLDegg Tpre.b",0.295,0.382
"386",386,"Petrale Sole",0.562,0.4585,18.5388162152663,0.705882352941177,"LSTlarv MLDegg Tpre.b",0.42,0.422
"387",387,"Petrale Sole",0.562,0.4334,19.1916149597195,0.705882352941177,"LSTpjuv MLDegg Tpre.b",0.384,0.482
"388",388,"Petrale Sole",0.514,0.389,19.221582239607,0.705882352941177,"LSTbjuv.b MLDegg Tpre.b",0.297,0.416
"389",389,"Petrale Sole",0.406,0.5915,13.7876877503615,0.647058823529412,"CSTegg1 MLDegg Tpre.b",0.297,0.416
"390",390,"Petrale Sole",0.473,0.383,19.4173050715827,0.764705882352941,"CSTlarv MLDegg Tpre.b",0.297,0.416
"391",391,"Petrale Sole",0.507,0.3556,20.3209165581075,0.823529411764706,"CSTpjuv MLDegg Tpre.b",0.42,0.422
"392",392,"Petrale Sole",0.521,0.4386,17.9093869536286,0.705882352941177,"CSTbjuv.a MLDegg Tpre.b",0.384,0.482
"393",393,"Petrale Sole",0.629,0.4999,17.5264757279293,0.705882352941177,"CSTbjuv.b MLDegg Tpre.b",0.345,0.604
"394",394,"Petrale Sole",0.752,0.4557,18.2203354242707,0.647058823529412,"LSTegg1 LSTlarv Tpre.b",0.345,0.604
"395",395,"Petrale Sole",0.793,0.3899,19.640067414593,0.647058823529412,"LSTegg1 LSTpjuv Tpre.b",0.42,0.422
"396",396,"Petrale Sole",0.694,0.4532,17.4254677846668,0.705882352941177,"LSTbjuv.b LSTegg1 Tpre.b",0.384,0.482
"397",397,"Petrale Sole",0.6,0.384,19.2578737789971,0.705882352941177,"CSTegg1 LSTegg1 Tpre.b",0.42,0.422
"398",398,"Petrale Sole",0.454,0.2895,21.1978964699932,0.823529411764706,"CSTlarv LSTegg1 Tpre.b",0.384,0.482
"399",399,"Petrale Sole",0.448,0.313,20.4130505690175,0.88235294117647,"CSTpjuv LSTegg1 Tpre.b",0.42,0.422
"400",400,"Petrale Sole",0.511,0.2975,21.4463131717929,0.764705882352941,"CSTbjuv.a LSTegg1 Tpre.b",0.384,0.482
"401",401,"Petrale Sole",0.48,0.536,15.2614648685999,0.764705882352941,"CSTbjuv.b LSTegg1 Tpre.b",0.42,0.422
"402",402,"Petrale Sole",0.647,0.3004,21.4379899059829,0.647058823529412,"LSTegg2 LSTlarv Tpre.b",0.322,0.474
"403",403,"Petrale Sole",0.746,0.2516,22.4136474944896,0.647058823529412,"LSTegg2 LSTpjuv Tpre.b",0.252,0.399
"404",404,"Petrale Sole",0.753,0.2564,21.4184872788611,0.764705882352941,"LSTbjuv.b LSTegg2 Tpre.b",0.362,0.409
"405",405,"Petrale Sole",0.594,0.1816,22.9149070999055,0.764705882352941,"CSTegg1 LSTegg2 Tpre.b",0.391,0.439
"406",406,"Petrale Sole",0.424,0.2126,21.9412657695111,0.88235294117647,"CSTlarv LSTegg2 Tpre.b",0.354,0.452
"407",407,"Petrale Sole",0.477,0.276,20.5144702008401,0.823529411764706,"CSTpjuv LSTegg2 Tpre.b",0.387,0.498
"408",408,"Petrale Sole",0.525,0.0964,24.2817034214381,0.764705882352941,"CSTbjuv.a LSTegg2 Tpre.b",0.297,0.416
"409",409,"Petrale Sole",0.597,0.278,21.7215798801119,0.705882352941177,"CSTbjuv.b LSTegg2 Tpre.b",0.293,0.402
"410",410,"Petrale Sole",0.583,0.2156,23.05861849754,0.823529411764706,"CSTegg1 LSTlarv Tpre.b",0.295,0.382
"411",411,"Petrale Sole",0.453,0.6399,11.6415464915857,0.764705882352941,"CSTegg2 LSTlarv Tpre.b",0.42,0.422
"412",412,"Petrale Sole",0.605,0.2567,22.351580786875,0.705882352941177,"CSTlarv LSTlarv Tpre.b",0.384,0.482
"413",413,"Petrale Sole",0.561,0.2776,22.2121981458482,0.764705882352941,"CSTpjuv LSTlarv Tpre.b",0.322,0.474
"414",414,"Petrale Sole",0.65,0.2226,23.0961572968162,0.764705882352941,"CSTbjuv.a LSTlarv Tpre.b",0.322,0.474
"415",415,"Petrale Sole",0.653,0.1959,23.4857974105149,0.764705882352941,"CSTbjuv.b LSTlarv Tpre.b",0.354,0.452
"416",416,"Petrale Sole",0.625,0.097,24.5477171522991,0.764705882352941,"CSTegg1 LSTpjuv Tpre.b",0.387,0.498
"417",417,"Petrale Sole",0.45,0.5707,13.4985933184749,0.823529411764706,"CSTegg2 LSTpjuv Tpre.b",0.297,0.416
"418",418,"Petrale Sole",0.668,0.1207,24.271240131727,0.764705882352941,"CSTlarv LSTpjuv Tpre.b",0.293,0.402
"419",419,"Petrale Sole",0.577,0.1075,24.0728384750558,0.823529411764706,"CSTpjuv LSTpjuv Tpre.b",0.295,0.382
"420",420,"Petrale Sole",0.734,0.105,24.8714988687946,0.764705882352941,"CSTbjuv.a LSTpjuv Tpre.b",0.42,0.422
"421",421,"Petrale Sole",0.703,0.1009,24.753471281142,0.764705882352941,"CSTbjuv.b LSTpjuv Tpre.b",0.384,0.482
"422",422,"Petrale Sole",0.536,0.2059,22.0865850859378,0.764705882352941,"CSTegg1 LSTbjuv.b Tpre.b",0.252,0.399
"423",423,"Petrale Sole",0.379,0.6761,9.76462554803845,0.764705882352941,"CSTegg2 LSTbjuv.b Tpre.b",0.252,0.399
