"","ModelID","species","RMSE_loo","dev.ex","AIC","Hit","variables","RMSE5","RMSE10"
"393",393,"Hake",1.87,0.3758,101.693517310435,0.56,"CSTeggs DDspawn SSHjas.pre",2.03831382,1.84039558
"394",394,"Hake",2.096,0.1489,105.918667132265,0.44,"MLDpjuv PUTlate SSHjas.pre",2.53887298,2.12736061
"395",395,"Hake",1.897,0.1901,104.843613622818,0.44,"MLDlate PUTlate SSHjas.pre",2.26503168,1.77761525
"396",396,"Hake",2.202,0.2454,104.875945347627,0.48,"CSTeggs PUTlate SSHjas.pre",2.03831382,1.84039558
"397",397,"Hake",2.029,0.2281,104.916970738351,0.48,"CSTeggs MLDpjuv SSHjas.pre",2.03831382,1.84039558
"398",398,"Hake",2.008,0.2304,104.769683223653,0.44,"CSTeggs MLDlate SSHjas.pre",2.03831382,1.84039558
"399",399,"Hake",2.171,0.1218,107.356901706254,0.4,"PUTpjuv SSHmsc SSHmsn.pre",1.95995918,1.82521795
"400",400,"Hake",2.311,0.1261,106.580979303075,0.32,"LSTegg SSHmsc SSHmsn.pre",2.05482518,1.80778137
"401",401,"Hake",2.632,0.0908,107.569696861946,0.32,"MLDlarv SSHmsc SSHmsn.pre",2.14604144,1.79517051
"402",402,"Hake",2.261,0.1291,107.448965496616,0.32,"PUTlate SSHmsc SSHmsn.pre",2.04083663,1.76625246
"403",403,"Hake",2.204,0.1603,106.757201918613,0.28,"SSHjac.pre SSHmsc SSHmsn.pre",2.17752783,1.99016503
"404",404,"Hake",2.751,0.2007,105.440280969331,0.4,"MLDpjuv SSHmsc SSHmsn.pre",2.53887298,2.12736061
"405",405,"Hake",2.124,0.2097,105.439667520969,0.48,"SSHmsc SSHmsn.pre Tpre",2.30182088,1.96884065
"406",406,"Hake",2.124,0.2097,105.439667527936,0.48,"DDpre SSHmsc SSHmsn.pre",2.08000486,1.84660273
"407",407,"Hake",2.22,0.2044,105.612247547655,0.28,"MLDlate SSHmsc SSHmsn.pre",2.26503168,1.77761525
"408",408,"Hake",1.987,0.074,108.027928570286,0.4,"CSTlaten PUTpjuv SSHmsn.pre",2.03635508,1.76311388
